timestamp,data,secs,nsecs
1587848077577325405,,2,32811880
1587848078579742405,,3,35855055
1587848079575125613,,4,32451868
1587848080576436363,,5,32552958
1587848081577405572,,6,34252882
1587848082576089322,,7,32935858
1587848083576555905,,8,32516003
1587848084578732697,,9,35552978
1587848085575101281,,10,32559872
1587848086575447614,,11,33028841
1587848087575274114,,12,32790899
1587848088575399031,,13,32820940
1587848089575472989,,14,32790899
1587848090575404115,,15,32821894
1587848091574642198,,16,31991005
1587848092575316823,,17,32654047
1587848093576401907,,18,32791853
1587848094575288615,,19,32803059
1587848095575193323,,20,32574892
1587848096576124282,,21,32799959
1587848097576051032,,22,32675028
1587848098575278365,,23,32563925
1587848099575080241,,24,31731844
1587848100575503157,,25,32902956
1587848101575295658,,26,32799005
1587848102575273533,,27,32773972
1587848103575072824,,28,32183886
1587848104575549283,,29,32809019
1587848105575313116,,30,32793999
1587848106575959991,,31,33472061
1587848107575474242,,32,32790899
1587848108576231742,,33,32754898
1587848109576091617,,34,33048868
1587848110575841575,,35,32804012
1587848111575497700,,36,32803059
1587848112575846784,,37,32440901
1587848113575209201,,38,32309055
1587848114575388284,,39,32670021
1587848115575333909,,40,32546043
1587848116575451076,,41,32800913
1587848117576097993,,42,32688856
1587848118575786451,,43,32649994
1587848119575504868,,44,32891989
1587848120575385701,,45,32763004
1587848121575724202,,46,33103943
1587848122575248618,,47,32773018
1587848123575240618,,48,32773018
1587848124576145327,,49,32776833
1587848125577392660,,50,33040047
1587848126574970327,,51,32194853
1587848127575478702,,52,33050060
1587848128576178994,,53,32796860
1587848129575337036,,54,32808065
1587848130575495828,,55,32789946
1587848131576159369,,56,32798052
1587848132575225953,,57,32721996
1587848133576210078,,58,32621860
1587848134576485828,,59,32773972
1587848135575153287,,60,32587051
1587848136575314453,,61,32804966
1587848137575255412,,62,32773018
1587848138575397870,,63,32784939
1587848139575388704,,64,32794952
1587848140575362829,,65,32866955
1587848141576169996,,66,32788992
1587848142574705579,,67,31997919
1587848143574718621,,68,32197952
1587848144576741913,,69,32780886
1587848145575559079,,70,32739878
1587848146577120580,,71,32894850
1587848147576309080,,72,32790899
1587848148575108746,,73,31851053
1587848149577654205,,74,34318924
1587848150574585122,,75,32162905
1587848151575455247,,76,32791853
1587848152575286664,,77,32799959
1587848153576179455,,78,32804012
1587848154575190622,,79,32769918
1587848155575322747,,80,32860994
1587848156575222122,,81,32804012
1587848157575398039,,82,32798052
1587848158575269123,,83,32773018
1587848159575356914,,84,32819033
1587848160576217081,,85,32764912
1587848161575489790,,86,32772064
1587848162575275290,,87,32773972
1587848163575693123,,88,32826900
1587848164575839540,,89,32798052
1587848165575240290,,90,32618046
1587848166575291499,,91,32796860
1587848167575335374,,92,32758951
1587848168575477665,,93,32971859
1587848169575591999,,94,32635927
1587848170575288999,,95,32814980
1587848171575365791,,96,32840967
1587848172575669416,,97,32876015
1587848173575236458,,98,32785892
1587848174575129500,,99,32409906
1587848175577267375,,100,34597874
1587848176575515708,,101,32840967
1587848177575239958,,102,32804966
1587848178576149917,,103,32824993
1587848179575301750,,104,32769918
1587848180575331084,,105,32697916
1587848181575179917,,106,32687902
1587848182575471500,,107,32870054
1587848183575411417,,108,32793045
1587848184575227376,,109,32768011
1587848185575307543,,110,32613039
1587848186575212584,,111,32778978
1587848187575408668,,112,32968998
1587848188575239876,,113,32820940
1587848189575677251,,114,32997847
1587848190575341335,,115,32767057
1587848191574787168,,116,32265902
1587848192574384877,,117,31862020
1587848193575470460,,118,32793999
1587848194575265877,,119,32749891
1587848195578695919,,120,32589912
1587848196575994085,,121,33371925
1587848197575211419,,122,32769918
1587848198575588627,,123,32768965
1587848199575245836,,124,32788992
1587848200575208669,,125,32773972
1587848201575961336,,126,32853842
1587848202575481670,,127,32559872
1587848203575379920,,128,32788038
1587848204575518795,,129,32989979
1587848205575533170,,130,32618046
1587848206575252170,,131,32819033
1587848207575294420,,132,32793999
1587848208575286420,,133,32793045
1587848209575356087,,134,32809973
1587848210574369587,,135,32021999
1587848211575346296,,136,32755852
1587848212575320337,,137,32752037
1587848213575330421,,138,32747030
1587848214575320463,,139,32747984
1587848215575681629,,140,32563925
1587848216575477588,,141,32799959
1587848217575062880,,142,32611847
1587848218575652171,,143,32804966
1587848219575500380,,144,32788992
1587848220575099922,,145,32597065
1587848221575670672,,146,32793045
1587848222575290547,,147,32779932
1587848223575317339,,148,32657862
1587848224575273964,,149,32758951
1587848225575149464,,150,32625914
1587848226575213672,,151,32794952
1587848227575194214,,152,32793999
1587848228575416214,,153,32754898
1587848229575451173,,154,32768011
1587848230575412923,,155,32757044
1587848231575373715,,156,32752037
1587848232575306048,,157,32757997
1587848233575702465,,158,32794952
1587848234575273048,,159,32778978
1587848235574751007,,160,31970024
1587848236575470924,,161,32901049
1587848237575334590,,162,32755852
1587848238574791591,,163,32255888
1587848239575557507,,164,32778025
1587848240576227591,,165,32791853
1587848241575272008,,166,32772064
1587848242574379049,,167,31934977
1587848243575303841,,168,32770872
1587848244575329841,,169,32768965
1587848245574245341,,170,31766891
1587848246574357175,,171,31911850
1587848247574709342,,172,32007933
1587848248575292383,,173,32805920
1587848249575503425,,174,32780886
1587848250575615717,,175,32839060
1587848251575531425,,176,32796860
1587848252576172426,,177,32770872
1587848253575453134,,178,32763004
1587848254576176051,,179,32793999
1587848255575243009,,180,32551050
1587848256576162676,,181,32810926
1587848257576161051,,182,32795906
1587848258575488718,,183,32744884
1587848259575297551,,184,32773972
1587848260575076843,,185,32341003
1587848261575645218,,186,32884836
1587848262575613468,,187,32768011
1587848263575448010,,188,32809019
1587848264575008635,,189,32539844
1587848265576912177,,190,32712936
1587848266575521177,,191,32830000
1587848267575213344,,192,32773018
1587848268575374136,,193,32774925
1587848269575608469,,194,32811880
1587848270575275886,,195,32793045
1587848271575331136,,196,32786846
1587848272575266970,,197,32788992
1587848273575309345,,198,32804966
1587848274575477470,,199,32778025
1587848275574958345,,200,32389879
1587848276575411262,,201,32778978
1587848277574613428,,202,31913042
1587848278575415929,,203,32799959
1587848279575408220,,204,32804012
1587848280575365762,,205,32789946
1587848281576310304,,206,33845901
1587848282575001804,,207,32525063
1587848283575614971,,208,32791853
1587848284576882513,,209,34471035
1587848285575909638,,210,33261061
1587848286575695513,,211,32790899
1587848287575327471,,212,32749891
1587848288575465013,,213,32841921
1587848289575407597,,214,32897949
1587848290575713388,,215,32748938
1587848291575216722,,216,32773972
1587848292575310472,,217,32799959
1587848293575217930,,218,32798052
1587848294575199722,,219,32764912
1587848295574852931,,220,32222986
1587848296575340014,,221,32804012
1587848297575427431,,222,32795906
1587848298576132848,,223,32798052
1587848299575526556,,224,32765865
1587848300575234556,,225,32611847
