timestamp,data
1584479750734130620,-105.725273132
1584479750948418120,-105.725273132
1584479751139985620,-105.725273132
1584479751359540703,-105.725273132
1584479751545955120,-105.725273132
1584479751748063120,-105.450546265
1584479751943935287,-105.450546265
1584479752136246120,-105.725273132
1584479752325416703,-105.725273132
1584479752535958870,-105.725273132
1584479752731828578,-105.450546265
1584479752932072537,-105.450546265
1584479753133429620,-105.725273132
1584479753338095203,-105.450546265
1584479753526701578,-105.725273132
1584479753726085287,-105.725273132
1584479753944287412,-105.450546265
1584479754116890412,-105.725273132
1584479754331053204,-105.725273132
1584479754539464787,-105.725273132
1584479754746527037,-105.725273132
1584479754934132412,-105.450546265
1584479755136728620,-105.725273132
1584479755335872245,-106.0
1584479755546541912,-105.725273132
1584479755743024079,-105.725273132
1584479755943701870,-105.450546265
1584479756124802204,-105.725273132
1584479756321165579,-105.725273132
1584479756529588621,-105.450546265
1584479756726154621,-105.725273132
1584479756932791829,-105.450546265
1584479757131934079,-105.725273132
1584479757358591412,-106.0
1584479757536241246,-105.450546265
1584479757725485704,-105.725273132
1584479757943792371,-105.450546265
1584479758136947954,-105.725273132
1584479758328874537,-106.0
1584479758531400746,-105.725273132
1584479758736305204,-105.725273132
1584479758926151329,-105.725273132
1584479759125174371,-105.725273132
1584479759323503413,-105.725273132
1584479759525969704,-105.450546265
1584479759734262704,-105.725273132
1584479759947223746,-105.725273132
1584479760160974663,-105.725273132
1584479760328497663,-105.725273132
1584479760551321371,-105.725273132
1584479760731472871,-105.725273132
1584479760931927371,-105.450546265
1584479761125466454,-105.725273132
1584479761338017704,-105.725273132
1584479761527854204,-105.175827026
1584479761738040788,-105.725273132
1584479761935034913,-105.450546265
1584479762128216455,-105.725273132
1584479762332348163,-105.725273132
1584479762527083205,-105.450546265
1584479762745201246,-105.450546265
1584479762928966121,-105.725273132
1584479763136089705,-105.725273132
1584479763337562538,-105.725273132
1584479763523677455,-105.450546265
1584479763732622455,-105.725273132
1584479763930824205,-105.450546265
1584479764131945746,-105.450546265
1584479764335342746,-105.450546265
1584479764531348996,-105.725273132
1584479764724349038,-105.725273132
1584479764923990455,-105.725273132
1584479765131991538,-106.0
1584479765340890122,-105.725273132
1584479765517049705,-105.725273132
1584479765728624413,-105.450546265
1584479765929593247,-105.450546265
1584479766122660372,-105.725273132
1584479766345477205,-105.450546265
1584479766526072538,-105.725273132
1584479766740629705,-105.725273132
1584479766925890330,-105.725273132
1584479767120206788,-105.725273132
1584479767342198788,-105.725273132
1584479767524813330,-105.725273132
1584479767722417455,-105.450546265
1584479767930459664,-105.725273132
1584479768135933622,-105.725273132
1584479768336220705,-105.725273132
1584479768537123122,-105.450546265
1584479768744580580,-105.725273132
1584479768926505205,-105.725273132
1584479769131982455,-105.725273132
1584479769341344580,-105.725273132
1584479769536151205,-105.450546265
1584479769737154955,-105.725273132
1584479769925012580,-105.725273132
1584479770130051872,-105.450546265
1584479770324324414,-106.0
1584479770525995122,-105.725273132
1584479770731557539,-105.725273132
1584479770928669039,-105.725273132
1584479771132103872,-105.450546265
1584479771330550997,-105.725273132
1584479771577242497,-105.725273132
1584479771743411247,-105.725273132
1584479771933950372,-105.725273132
1584479772126551622,-105.450546265
1584479772333151039,-105.450546265
1584479772537918289,-105.725273132
1584479772729671081,-105.725273132
1584479772922111539,-105.725273132
1584479773134913456,-105.725273132
1584479773338701373,-105.725273132
1584479773535789539,-105.725273132
1584479773735299998,-105.725273132
1584479773923304748,-105.725273132
1584479774132750456,-105.450546265
1584479774331897456,-105.175827026
1584479774534263998,-105.725273132
1584479774728965664,-105.725273132
1584479774923915998,-105.450546265
1584479775137533206,-105.725273132
1584479775332407914,-105.725273132
1584479775524915248,-105.725273132
1584479775740216998,-105.725273132
1584479775949081331,-105.450546265
1584479776121748123,-105.450546265
1584479776333579665,-105.725273132
1584479776534751415,-105.725273132
1584479776736174915,-105.725273132
1584479776925615998,-105.725273132
1584479777126152956,-105.450546265
1584479777357280581,-105.450546265
1584479777536931540,-105.450546265
1584479777726170415,-105.725273132
1584479777925232623,-105.725273132
1584479778131959498,-105.450546265
1584479778337127415,-105.450546265
1584479778528376331,-105.725273132
1584479778735646956,-105.450546265
1584479778935702040,-105.725273132
1584479779125539832,-105.450546265
1584479779342567373,-105.450546265
1584479779532504665,-105.725273132
1584479779733030457,-105.450546265
1584479779935474207,-105.725273132
1584479780137876915,-105.450546265
1584479780332639457,-105.450546265
1584479780526260540,-105.725273132
1584479780723798373,-105.725273132
1584479780928141832,-105.450546265
1584479781136820290,-105.450546265
1584479781341011165,-105.725273132
1584479781529588665,-105.725273132
1584479781736157457,-105.725273132
1584479781936159749,-105.725273132
1584479782143913832,-105.725273132
1584479782348119124,-105.450546265
1584479782532509624,-106.0
1584479782728103624,-105.725273132
1584479782926250582,-105.725273132
1584479783126012457,-105.725273132
1584479783345670332,-105.725273132
1584479783542855874,-105.725273132
1584479783730402040,-105.450546265
1584479783933432999,-105.725273132
1584479784132594124,-105.725273132
1584479784351771832,-105.725273132
1584479784529735874,-105.725273132
1584479784725997041,-105.450546265
1584479784932636832,-105.450546265
1584479785124463832,-105.725273132
1584479785351830416,-105.725273132
1584479785528966416,-105.725273132
1584479785742022332,-105.725273132
1584479785929759791,-105.450546265
1584479786129052332,-105.725273132
1584479786349275874,-105.725273132
1584479786545056999,-105.725273132
