timestamp,data
1563911116619837894,False
1563911116669847515,False
1563911116719864936,False
1563911116769803041,False
1563911116819847120,False
1563911116869837627,False
1563911116919843675,False
1563911116969831420,False
1563911117019856847,False
1563911117069823762,False
1563911117119824274,False
1563911117169850618,False
1563911117219805111,False
1563911117269829285,False
1563911117319824621,False
1563911117369806900,False
1563911117419854060,False
1563911117469866676,False
1563911117519829683,False
1563911117569860004,False
1563911117619828658,False
1563911117669844284,False
1563911117719847450,False
1563911117769847041,False
1563911117819848046,False
1563911117869840618,False
1563911117919832498,False
1563911117969836337,False
1563911118019848404,False
1563911118069839424,False
1563911118119827448,False
1563911118169855358,False
1563911118219885175,False
1563911118269875916,False
1563911118319847245,False
1563911118369835759,False
1563911118419830670,False
1563911118469866215,False
1563911118519873048,False
1563911118569846591,False
1563911118619851143,False
1563911118669873146,False
1563911118719804656,False
1563911118769819973,False
1563911118819826795,False
1563911118869838884,False
1563911118919892681,False
1563911118969849660,False
1563911119019800348,False
1563911119069814460,False
1563911119119851788,False
1563911119169857246,False
1563911119219817470,False
1563911119269905805,False
1563911119319861894,False
1563911119369825070,False
1563911119419839907,False
1563911119469860467,False
1563911119519849102,False
1563911119569809560,False
1563911119619828154,False
1563911119669862440,False
1563911119719859199,False
1563911119769829143,False
1563911119819860894,False
1563911119869826909,False
1563911119919864676,False
1563911119969871395,False
1563911120019849383,False
1563911120069822177,False
1563911120119831733,False
1563911120169883573,False
1563911120219809010,False
1563911120269854729,False
1563911120319857485,False
1563911120369826267,False
1563911120419821013,False
1563911120469840892,False
1563911120519814929,False
1563911120569799641,False
1563911120619834092,False
1563911120669850646,False
1563911120719869250,False
1563911120769828322,False
1563911120819818767,False
1563911120869836369,False
1563911120919832863,False
1563911120969823637,False
1563911121019856540,False
1563911121069858791,False
1563911121119833224,False
1563911121169775122,False
1563911121219811195,False
1563911121269797323,False
1563911121319805163,False
1563911121369849448,False
1563911121419869633,False
1563911121469884350,False
1563911121519852273,False
1563911121569846270,False
1563911121619847419,False
1563911121669851209,False
1563911121719812216,False
1563911121769859906,False
1563911121819844849,False
1563911121869854580,False
1563911121919846843,False
1563911121969860142,False
1563911122019847481,False
1563911122069841439,False
1563911122119854533,False
1563911122169840027,False
1563911122219868037,False
1563911122269877168,False
1563911122319850323,False
1563911122369812032,False
1563911122419830704,False
1563911122469839333,False
1563911122519862565,False
1563911122569834263,False
1563911122619872010,False
1563911122669818972,False
1563911122719850593,False
1563911122769845028,False
1563911122819835696,False
1563911122869891993,False
1563911122919863022,False
1563911122969838030,False
1563911123019809710,False
1563911123069851350,False
1563911123119837558,False
1563911123169842325,False
1563911123219819385,False
1563911123269878808,False
1563911123319850773,False
1563911123369823649,False
1563911123419868479,False
1563911123469855186,False
1563911123519830777,False
1563911123569878076,False
1563911123619839137,False
1563911123669799256,False
1563911123719823452,False
1563911123769804526,False
1563911123819841744,False
1563911123869874153,False
1563911123919876886,False
1563911123969873445,False
1563911124019834521,False
1563911124069828666,False
1563911124119829780,False
1563911124169868115,False
1563911124219844636,False
1563911124269834112,False
1563911124319852955,False
1563911124369801612,False
1563911124419853721,False
1563911124469855380,False
1563911124519862838,False
1563911124569859768,False
1563911124619836831,False
1563911124669850699,False
1563911124719831301,False
1563911124769883220,False
1563911124819820158,False
1563911124869841342,False
1563911124919826672,False
1563911124969851283,False
1563911125019864479,False
1563911125069862645,False
1563911125119863907,False
1563911125169863028,False
1563911125219872909,False
1563911125269836114,False
1563911125319848979,False
1563911125369793775,False
1563911125419867013,False
1563911125469861040,False
1563911125519836438,False
1563911125569860071,False
1563911125619860640,False
1563911125669848387,False
1563911125719842727,False
1563911125769870785,False
1563911125819836378,False
1563911125869842704,False
1563911125919874499,False
1563911125969823403,False
1563911126019862412,False
1563911126069878355,False
1563911126119854593,False
1563911126169836980,False
1563911126219846774,False
1563911126269864932,False
1563911126319856214,False
1563911126369789993,False
1563911126419791109,False
1563911126469865421,False
1563911126519815462,False
1563911126569841605,False
1563911126619829202,False
1563911126669859307,False
1563911126719880505,False
1563911126769880899,False
1563911126819832186,False
1563911126869833686,False
1563911126919855193,False
1563911126969856445,False
1563911127019841865,False
1563911127069845318,False
1563911127119840482,False
1563911127169839731,False
1563911127219832108,False
1563911127269852339,False
1563911127319859101,False
1563911127369858270,False
1563911127419874519,False
1563911127469830567,False
1563911127519860632,False
1563911127569846092,False
1563911127619844984,False
1563911127669834093,False
1563911127719823075,False
1563911127769869648,False
1563911127819903932,False
1563911127869846142,False
1563911127919794103,False
1563911127969901677,False
1563911128019851763,False
1563911128069831836,False
1563911128119859824,False
1563911128169831739,False
1563911128219821879,False
1563911128269854602,False
1563911128319863602,False
1563911128369833257,False
1563911128419816788,False
1563911128469867102,False
1563911128519886199,False
1563911128569861427,False
1563911128619871193,False
1563911128669853258,False
1563911128719867877,False
1563911128769895842,False
1563911128819851377,False
1563911128869860547,False
1563911128919834441,False
1563911128969827524,False
1563911129019839055,False
1563911129069854665,False
1563911129119847470,False
1563911129169826843,False
1563911129219854119,False
1563911129269868104,False
1563911129319875932,False
1563911129369808041,False
1563911129419862804,False
1563911129469868465,False
1563911129519843823,False
1563911129569803584,False
1563911129619836042,False
1563911129669842457,False
1563911129719838832,False
1563911129769874277,False
1563911129819849466,False
1563911129869888067,False
1563911129919849575,False
1563911129969821029,False
1563911130019824414,False
1563911130069878971,False
1563911130119854191,False
1563911130169850249,False
1563911130219841863,False
1563911130269838673,False
1563911130319839401,False
1563911130369811390,False
1563911130419838346,False
1563911130469848375,False
1563911130519830610,False
1563911130569855722,False
1563911130619889244,False
1563911130669810972,False
1563911130719899845,False
1563911130769861411,False
1563911130819784486,False
1563911130869790848,False
1563911130919831251,False
1563911130969873190,False
1563911131019822705,False
1563911131069839085,False
1563911131119822408,False
1563911131169803793,False
1563911131219846678,False
1563911131269839435,False
1563911131319824711,False
1563911131369843284,False
1563911131419817270,False
1563911131469856283,False
1563911131519824153,False
1563911131569857450,False
1563911131619861884,False
1563911131669836531,False
1563911131719832953,False
1563911131769861097,False
1563911131819833923,False
1563911131869854583,False
1563911131919849454,False
1563911131969833680,False
1563911132019851220,False
1563911132069866231,False
1563911132119805922,False
1563911132169852903,False
1563911132219841948,False
1563911132269808069,False
1563911132319839689,False
1563911132369824779,False
1563911132419849602,False
1563911132469862305,False
1563911132519820383,False
1563911132569845339,False
1563911132619839020,False
1563911132669822393,False
1563911132719861282,False
1563911132769861707,False
1563911132819871763,False
1563911132869845570,False
1563911132919846687,False
1563911132969814965,False
1563911133019839788,False
1563911133069769406,False
1563911133119800541,False
1563911133169837806,False
1563911133219824812,False
1563911133269869361,False
1563911133319847777,False
1563911133369852727,False
1563911133419838515,False
1563911133469835982,False
1563911133519830202,False
1563911133569868029,False
1563911133619823266,False
1563911133669851565,False
1563911133719888929,False
1563911133769842015,False
1563911133819807943,False
1563911133869833451,False
1563911133919827831,False
1563911133969862061,False
1563911134019846797,False
1563911134069852722,False
1563911134119853489,False
1563911134169838769,False
1563911134219792351,False
1563911134269807351,False
1563911134319863074,False
1563911134369793023,False
1563911134419798360,False
1563911134469867447,False
1563911134519857323,False
1563911134569834618,False
1563911134619839229,False
1563911134669846784,False
1563911134719862411,False
1563911134769788644,False
1563911134819781230,False
1563911134869847240,False
1563911134919852551,False
1563911134969851387,False
1563911135019843684,False
1563911135069879267,False
1563911135119873101,False
1563911135169856792,False
1563911135219863027,False
1563911135269839656,False
1563911135319856074,False
1563911135369856247,False
1563911135419845537,False
1563911135469853773,False
1563911135519830493,False
1563911135569836353,False
1563911135619895824,False
1563911135669955312,False
1563911135719816832,False
1563911135769862606,False
1563911135819836713,False
1563911135869868548,False
1563911135919835141,False
1563911135969859034,False
1563911136019880283,False
1563911136069833454,False
1563911136119829044,False
1563911136169845560,False
1563911136219859903,False
1563911136269871294,False
1563911136319873727,False
1563911136369826076,False
1563911136419833966,False
1563911136469833545,False
1563911136519826377,False
1563911136569834987,False
1563911136619817573,False
1563911136669864141,False
1563911136719843854,False
1563911136769833688,False
1563911136819798801,False
1563911136869834813,False
1563911136919844139,False
1563911136969878734,False
1563911137019849165,False
1563911137069824682,False
1563911137119840233,False
1563911137169826936,False
1563911137219865800,False
1563911137269860712,False
1563911137319813523,False
1563911137369815229,False
1563911137419871926,False
1563911137469843470,False
1563911137519834237,False
1563911137569846699,False
1563911137619827846,False
1563911137669873813,False
1563911137719841348,False
1563911137769883258,False
1563911137819804845,False
1563911137869867603,False
1563911137919842469,False
1563911137969837860,False
1563911138019817809,False
1563911138069821437,False
1563911138119859207,False
1563911138169864101,False
1563911138219819777,False
1563911138269841682,False
1563911138319869299,False
1563911138369811053,False
1563911138419835585,False
1563911138469840685,False
1563911138519854826,False
1563911138569876362,False
1563911138619798383,False
1563911138669908650,False
1563911138719838441,False
1563911138769823120,False
1563911138819848684,False
