timestamp,data,secs,nsecs
1587853217940988017,,11,115078926
1587853218942306184,,12,116873979
1587853219953201934,,13,119681835
1587853220942336851,,14,115278959
1587853221940022518,,15,114513874
1587853222941160101,,16,115569830
1587853223941661935,,17,115164995
1587853224957644227,,18,125107050
1587853225992151768,,19,125988960
1587853227024235185,,20,181201935
1587853227955513519,,21,130215883
1587853228941717227,,22,115067959
1587853229956602019,,23,130596876
1587853230952243852,,24,122482061
1587853231956844394,,25,118372917
1587853232998576811,,26,122731924
1587853233949723269,,27,115521908
1587853234941715436,,28,115214825
1587853235959772853,,29,126919031
1587853237014126561,,30,174759865
1587853237950793561,,31,124696970
1587853238956529645,,32,116245031
1587853239944860728,,33,115756988
1587853240955148603,,34,115640879
1587853241942525062,,35,117058992
1587853242947160062,,36,119137049
1587853243943448812,,37,117758989
1587853244941142979,,38,115064859
1587853245944281312,,39,115110874
1587853246944396604,,40,117909908
1587853247948274479,,41,122815847
1587853248948353979,,42,121631861
1587853249943243855,,43,115871906
1587853250940624021,,44,115111828
1587853251943215646,,45,117229938
1587853252940534772,,46,115049839
1587853253944839772,,47,115458965
1587853254945267980,,48,114769936
1587853255947606355,,49,118826866
1587853256941788730,,50,115589857
1587853257953369981,,51,122290850
1587853258951657689,,52,126265049
1587853259940844689,,53,115195036
1587853260957165398,,54,129621982
1587853261946780023,,55,121355057
1587853262946240648,,56,116081953
1587853263945691773,,57,115602970
1587853264948788315,,58,120059013
1587853265943587940,,59,118166923
1587853266942441232,,60,114938021
1587853267947564565,,61,118026972
1587853268944145357,,62,118057012
1587853269946947649,,63,119012833
1587853270942034232,,64,116397858
1587853271948445232,,65,115916014
1587853272946085107,,66,119454861
1587853273946413399,,67,118533850
1587853274949498733,,68,119040012
1587853275951176983,,69,125731945
1587853276944013941,,70,118307829
1587853277941199025,,71,115615845
1587853278943395191,,72,118044853
1587853279949585483,,73,119683027
1587853280952590567,,74,122792005
1587853281944972858,,75,117611885
1587853282940427317,,76,114599943
1587853283940504817,,77,114516020
1587853284943118442,,78,115154028
1587853285940780817,,79,114899874
1587853286941635109,,80,115362883
1587853287941156234,,81,114488840
1587853288941105818,,82,115079880
1587853289942085234,,83,116530895
1587853290942418484,,84,116869926
1587853291939700068,,85,114352941
1587853292940822693,,86,115090847
1587853293941146318,,87,115136862
1587853294940651943,,88,115089893
1587853295940455193,,89,114639997
1587853296939972569,,90,114457846
1587853297940303360,,91,114423990
1587853298940119860,,92,114609003
1587853299941483736,,93,115485907
1587853300942547902,,94,116426945
1587853301949654569,,95,122028828
1587853302940972319,,96,115145922
1587853303942055194,,97,116328955
1587853304941100111,,98,115108967
1587853305939947986,,99,114446878
1587853306941016736,,100,115042925
1587853307940906278,,101,114442825
1587853308940664695,,102,115073919
1587853309941855612,,103,116449833
1587853310940092945,,104,114382982
1587853311940635445,,105,114948034
1587853312941195112,,106,115202904
