timestamp,data
1613697716991086807,0
1613697717984861099,0
1613697718984600557,0
1613697719981239515,0
1613697720982466016,0
1613697721980671516,0
1613697722979922932,0
1613697723979878849,0
1613697724982118349,0
1613697725980393183,0
1613697726979643100,0
1613697727980224850,0
1613697728980826516,0
1613697729982837933,0
1613697730982355308,0
1613697731980460975,0
1613697732980986559,0
1613697733980176059,0
1613697734978405684,0
1613697735981880767,0
1613697736983671142,0
1613697737980588684,0
1613697738982856851,0
1613697739980841226,0
1613697740980879393,0
1613697741983056143,0
1613697742980408185,0
1613697743980547310,0
1613697744979970143,0
1613697745980119269,0
1613697746981484685,0
1613697747984700102,0
1613697748979529977,0
1613697749982928227,0
1613697750982656186,0
1613697751983496811,0
1613697752980600478,0
1613697753980942228,0
1613697754980234353,0
1613697755980217270,0
1613697756979519062,0
1613697757983455395,0
1613697758979727812,0
1613697759980335812,0
1613697760980290604,0
1613697761983877812,0
1613697762981506812,0
1613697763985598854,0
1613697764984305146,0
1613697765984119979,0
1613697766982538396,0
1613697767979310271,0
1613697768980752355,0
1613697769981497188,0
1613697770984531730,0
1613697771983533605,0
1613697772982692022,0
1613697773982828897,0
1613697774984052647,0
1613697775979814522,0
1613697776979521272,0
1613697777980436856,0
1613697778983347981,0
1613697779982785064,0
1613697780983371064,0
1613697781984568773,0
1613697782982331565,0
1613697783982352856,0
1613697784982476273,0
1613697785982968107,0
1613697786982443398,0
1613697787979795107,0
1613697788984527190,0
1613697789979723315,0
1613697790982894774,0
1613697791980159316,0
1613697792986304149,0
1613697793983487024,0
1613697794983260024,0
1613697795984422483,0
1613697796983441858,0
1613697797982285775,0
1613697798980074900,0
1613697799983442275,0
1613697800980083942,0
1613697801980275567,0
1613697802982913609,0
1613697803980921442,0
1613697804982731067,0
1613697805980144276,0
1613697806985048234,0
1613697807983221693,0
1613697808984015943,0
1613697809983333734,0
1613697810982353776,0
1613697811980263443,0
1613697812980688402,0
1613697813985181985,0
1613697814983703943,0
1613697815981601485,0
1613697816985267777,0
1613697817983543360,0
1613697818982210902,0
1613697819978967236,0
1613697820980094694,0
1613697821979830444,0
1613697822983553861,0
1613697823980215153,0
1613697824980645861,0
1613697825982943236,0
1613697826980686528,0
1613697827982801987,0
1613697828980548737,0
1613697829982096820,0
1613697830980219945,0
1613697831981307820,0
1613697832979863987,0
1613697833983211279,0
1613697834979988696,0
1613697835979879988,0
1613697836981357613,0
1613697837981116654,0
1613697838983717321,0
1613697839983955655,0
1613697840980254613,0
1613697841983652988,0
1613697842979752363,0
1613697843981468905,0
1613697844982592780,0
1613697845980391197,0
1613697846980405572,0
1613697847980794406,0
1613697848984876031,0
1613697849986547114,0
1613697850984409114,0
1613697851981045823,0
1613697852980222615,0
1613697853983563990,0
1613697854983362573,0
1613697855979929073,0
1613697856983943490,0
1613697857980703574,0
1613697858981031782,0
1613697859979622199,0
1613697860980522991,0
1613697861979795949,0
1613697862982799282,0
1613697863982699408,0
1613697864979821241,0
1613697865983040158,0
1613697866980805033,0
1613697867982086991,0
1613697868986413033,0
1613697869986821283,0
1613697870985929992,0
1613697871984038950,0
1613697872979496325,0
1613697873980976742,0
1613697874983857201,0
1613697875979873992,0
1613697876979482034,0
1613697877985028701,0
1613697878985028534,0
1613697879983049118,0
1613697880983446535,0
1613697881982143701,0
1613697882980266368,0
1613697883983067952,0
1613697884980503077,0
1613697885981504369,0
1613697886979921869,0
1613697887980147410,0
1613697888982973744,0
1613697889980234619,0
1613697890980560244,0
1613697891981212953,0
1613697892983837078,0
1613697893982441911,0
1613697894984421995,0
1613697895980479453,0
1613697896982768662,0
1613697897983180870,0
1613697898979486328,0
1613697899980455204,0
1613697900983223954,0
1613697901984221954,0
1613697902984302204,0
1613697903980549037,0
1613697904981685287,0
1613697905980657871,0
1613697906980300954,0
