timestamp,data
1582248946821163538,13749.0009766
1582248947823198764,13750.0029297
1582248948819421901,13751.0
1582248949820728294,13752.0
1582248950821069075,13752.9990234
1582248951819375721,13754.0
1582248952819028791,13754.9990234
1582248953819051924,13755.9990234
1582248954819365291,13756.9990234
1582248955819369260,13757.9990234
1582248956819426100,13758.9990234
1582248957819670431,13760.0
1582248958819274214,13761.0
1582248959819702701,13762.0
1582248960819907285,13763.0
1582248961818940476,13763.9990234
1582248962819118729,13764.9990234
1582248963819045412,13765.9990234
1582248964819729845,13767.0
1582248965819200139,13767.9990234
1582248966819800202,13769.0
1582248967819994455,13769.9990234
1582248968819922307,13771.0
1582248969819923821,13772.0
1582248970819615937,13772.9990234
1582248971818870369,13773.9990234
1582248972820972267,13775.0009766
1582248973819428911,13775.9990234
1582248974819551962,13777.0
1582248975819126003,13777.9990234
1582248976827355140,13779.0078125
1582248977819906493,13779.9990234
1582248978819580488,13780.9990234
1582248979822822115,13782.0019531
1582248980822337452,13783.0019531
1582248981823528570,13784.0039062
1582248982821260175,13785.0009766
1582248983819428964,13786.0
1582248984822921579,13787.0029297
1582248985821758331,13788.0009766
1582248986819395192,13788.9990234
1582248987818907782,13789.9990234
1582248988818997381,13790.9990234
1582248989819397171,13791.9990234
1582248990819320072,13792.9990234
1582248991819623701,13794.0
1582248992820823406,13795.0
1582248993821660298,13796.0
1582248994820028371,13797.0
1582248995819309101,13797.9990234
1582248996819464282,13799.0
1582248997821873753,13800.0
1582248998820700676,13800.9990234
1582248999819326528,13801.9990234
1582249000819753153,13802.9990234
1582249001823282730,13804.0039062
1582249002819495676,13805.0
1582249003821951522,13805.9990234
1582249004819429148,13806.9990234
1582249005819334221,13807.9990234
1582249006822030678,13809.0
1582249007821105424,13809.9990234
1582249008819541455,13810.9990234
1582249009821719235,13812.0009766
1582249010819027372,13812.9990234
1582249011819251013,13813.9990234
1582249012819257290,13814.9990234
1582249013819134617,13815.9990234
1582249014819236265,13816.9990234
1582249015819604898,13818.0
1582249016819971115,13819.0
1582249017819249561,13819.9990234
1582249018819598488,13821.0
1582249019820582087,13822.0009766
1582249020819552634,13822.9990234
1582249021820866008,13824.0009766
1582249022819245963,13825.0
1582249023822974076,13826.0019531
1582249024820368338,13826.9990234
1582249025822693156,13828.0019531
1582249026821767282,13829.0019531
1582249027819533898,13830.0
1582249028819613676,13830.9990234
1582249029823275004,13832.0019531
1582249030818944822,13832.9990234
1582249031818909108,13833.9990234
1582249032819182251,13834.9990234
1582249033819208659,13835.9990234
1582249034818862338,13836.9990234
1582249035819151773,13837.9990234
1582249036820416362,13839.0009766
1582249037819171426,13839.9990234
1582249038819863048,13841.0
1582249039819269200,13841.9990234
1582249040823412420,13843.0019531
1582249041819733622,13844.0
1582249042819042739,13844.9990234
1582249043820349369,13846.0
1582249044821360267,13847.0
1582249045821310057,13848.0
1582249046819597733,13848.9990234
1582249047821128018,13850.0009766
1582249048826509671,13851.0048828
1582249049819144082,13851.9990234
1582249050819742837,13852.9990234
1582249051821159755,13853.9990234
1582249052820647949,13855.0
1582249053820773523,13856.0
1582249054821417735,13857.0
1582249055820990716,13858.0009766
1582249056822805988,13859.0029297
1582249057823022100,13860.0029297
1582249058820194801,13861.0
1582249059819783990,13862.0
1582249060819004784,13862.9990234
1582249061819970272,13863.9990234
1582249062819839738,13865.0
1582249063820221717,13866.0
1582249064819283813,13866.9990234
1582249065819184028,13867.9990234
1582249066821168294,13868.9990234
1582249067819095912,13869.9990234
1582249068818895301,13870.9990234
1582249069819171329,13871.9990234
1582249070818833643,13872.9990234
1582249071818911433,13873.9990234
1582249072818879146,13874.9990234
1582249073819605776,13875.9990234
1582249074819527576,13876.9990234
1582249075822447915,13878.0019531
1582249076823574815,13879.0029297
1582249077819098279,13879.9990234
1582249078819595881,13881.0
1582249079819577513,13881.9990234
1582249080819553436,13882.9990234
1582249081819257375,13883.9990234
1582249082820409233,13885.0009766
1582249083819159934,13885.9990234
1582249084820899884,13887.0009766
1582249085820085812,13888.0
1582249086819401899,13889.0
1582249087821931014,13890.0
1582249088820984950,13891.0009766
1582249089819438294,13891.9990234
1582249090820676233,13893.0009766
1582249091818897508,13893.9990234
1582249092823155568,13895.0029297
1582249093819266962,13895.9990234
1582249094821806287,13897.0019531
1582249095819882529,13897.9990234
1582249096818945092,13898.9990234
1582249097822025345,13900.0019531
1582249098819470165,13900.9990234
1582249099819054615,13901.9990234
1582249100819927244,13902.9990234
1582249101819308081,13903.9990234
1582249102819315800,13905.0
1582249103819221150,13905.9990234
1582249104819383235,13906.9990234
1582249105818833653,13907.9990234
1582249106819438381,13908.9990234
1582249107819338316,13909.9990234
1582249108824274551,13911.0019531
1582249109822398710,13912.0009766
1582249110819155739,13912.9990234
1582249111819511607,13913.9990234
1582249112821027786,13915.0
1582249113823813101,13916.0029297
1582249114823463385,13917.0029297
1582249115819304008,13917.9990234
1582249116819173696,13919.0
1582249117819813925,13920.0
1582249118819747235,13920.9990234
1582249119822121450,13921.9990234
1582249120819348872,13922.9990234
1582249121819257351,13923.9990234
1582249122822486727,13925.0019531
1582249123823344736,13926.0009766
1582249124824099710,13927.0029297
1582249125820082370,13927.9990234
1582249126819941811,13928.9990234
1582249127823207061,13930.0029297
1582249128819772272,13930.9990234
1582249129818833300,13931.9990234
1582249130820190742,13933.0
1582249131819304185,13933.9990234
1582249132821171890,13935.0
1582249133822448628,13936.0019531
1582249134821251964,13936.9990234
1582249135819226430,13937.9990234
1582249136821914132,13939.0019531
1582249137819055062,13939.9990234
1582249138820462003,13941.0
1582249139819196094,13941.9990234
1582249140818833968,13942.9990234
1582249141822745435,13944.0029297
1582249142819426600,13944.9990234
1582249143822790140,13946.0029297
1582249144821248706,13946.9990234
1582249145819283463,13947.9990234
1582249146822620922,13949.0019531
1582249147819364044,13949.9990234
1582249148820022070,13951.0
1582249149820049341,13951.9990234
1582249150820314849,13953.0009766
1582249151821490097,13954.0009766
1582249152819274619,13954.9990234
1582249153818982284,13955.9990234
1582249154820075204,13957.0
1582249155819605338,13957.9990234
1582249156819098806,13958.9990234
1582249157818870385,13959.9990234
1582249158819900476,13961.0
1582249159821696608,13962.0019531
1582249160819633416,13962.9990234
1582249161819575860,13963.9990234
1582249162819571678,13964.9990234
1582249163819061815,13965.9990234
1582249164819278620,13966.9990234
1582249165819678707,13967.9990234
1582249166819507326,13968.9990234
1582249167819010797,13969.9990234
1582249168818858998,13970.9990234
1582249169819333582,13972.0
1582249170819576511,13972.9990234
1582249171820713850,13973.9990234
1582249172818939518,13974.9990234
1582249173823286760,13976.0019531
1582249174819304720,13976.9990234
1582249175821483750,13978.0019531
1582249176819747585,13979.0
1582249177819398008,13979.9990234
1582249178818848484,13980.9990234
1582249179822103663,13982.0019531
1582249180820891427,13983.0009766
1582249181819233925,13984.0
1582249182818855142,13984.9990234
1582249183819444305,13985.9990234
1582249184819236597,13986.9990234
1582249185819898757,13988.0
1582249186819079666,13988.9990234
1582249187818922331,13989.9990234
1582249188819273008,13991.0
1582249189821818480,13992.0009766
1582249190819484475,13992.9990234
1582249191819390929,13993.9990234
1582249192819133225,13994.9990234
1582249193819849841,13996.0
1582249194819092791,13996.9990234
1582249195824413358,13998.0029297
1582249196819269471,13998.9990234
1582249197819652565,14000.0
1582249198819914458,14000.9990234
1582249199821041178,14001.9990234
1582249200819089196,14002.9990234
1582249201819124644,14003.9990234
1582249202819223256,14004.9990234
1582249203819815715,14006.0
1582249204819062500,14006.9990234
1582249205818837713,14007.9990234
1582249206819683742,14009.0
1582249207820223955,14010.0
1582249208819333456,14010.9990234
1582249209820720538,14012.0
1582249210823369258,14013.0019531
1582249211821048758,14014.0
1582249212820149219,14014.9990234
1582249213822131310,14016.0009766
1582249214822826390,14017.0029297
1582249215819761266,14017.9990234
1582249216820172154,14019.0
1582249217821461952,14020.0009766
1582249218821188587,14020.9990234
1582249219819140823,14021.9990234
1582249220821623429,14023.0009766
1582249221819907022,14023.9990234
1582249222820194210,14025.0
1582249223819355545,14025.9990234
1582249224819124346,14026.9990234
1582249225819975795,14028.0
1582249226820106868,14028.9990234
1582249227819098505,14029.9990234
1582249228819559934,14030.9990234
1582249229820976144,14032.0009766
1582249230819106747,14032.9990234
1582249231820063524,14033.9990234
1582249232819003665,14034.9990234
1582249233821302326,14036.0009766
1582249234819116822,14036.9990234
1582249235819244313,14038.0
1582249236821679092,14039.0019531
1582249237819551044,14040.0
1582249238818939452,14040.9990234
1582249239821818082,14042.0009766
1582249240818897037,14042.9990234
1582249241819337054,14043.9990234
1582249242820688936,14044.9990234
1582249243821543638,14046.0009766
1582249244818803917,14046.9990234
1582249245820437368,14048.0009766
1582249246819410885,14048.9990234
1582249247823558569,14050.0029297
1582249248821013380,14051.0009766
1582249249819271146,14051.9990234
1582249250823409998,14053.0029297
1582249251821158793,14054.0009766
1582249252820065481,14054.9990234
1582249253820421546,14056.0
1582249254819394481,14056.9990234
1582249255823167272,14058.0029297
1582249256822389234,14059.0019531
1582249257819063133,14059.9990234
1582249258819191628,14060.9990234
1582249259819470116,14062.0
1582249260819534907,14062.9990234
1582249261819462748,14064.0
1582249262818996070,14064.9990234
1582249263820673146,14066.0009766
1582249264818845461,14066.9990234
1582249265819187529,14068.0
1582249266821532527,14069.0009766
1582249267819520186,14069.9990234
1582249268818872602,14070.9990234
1582249269818997392,14071.9990234
1582249270819262757,14072.9990234
1582249271822241262,14074.0019531
1582249272819633414,14074.9990234
1582249273819549091,14076.0
1582249274821047804,14077.0009766
1582249275820649458,14078.0
1582249276821057107,14078.9990234
1582249277821412302,14080.0009766
1582249278818932073,14080.9990234
1582249279819597043,14082.0
1582249280819151491,14082.9990234
1582249281819322280,14083.9990234
1582249282819485278,14084.9990234
1582249283819319170,14086.0
1582249284820201712,14087.0
1582249285820860849,14088.0
1582249286819924534,14088.9990234
1582249287819548772,14089.9990234
1582249288819294170,14090.9990234
1582249289819187601,14091.9990234
1582249290820310213,14093.0
1582249291820077610,14094.0
1582249292819484486,14094.9990234
1582249293818853114,14095.9990234
1582249294821937116,14097.0019531
1582249295820114145,14097.9990234
1582249296819979871,14099.0
1582249297822774973,14099.9990234
