timestamp,data,secs,nsecs
1582248947419203878,,344400,824143233
1582248948419616445,,344401,824273025
1582248949419312095,,344402,823606320
1582248950419418181,,344403,823821733
1582248951420031989,,344404,824579241
1582248952419913796,,344405,824453090
1582248953419469872,,344406,824280484
1582248954417826724,,344407,823015732
1582248955419044790,,344408,824241589
1582248956419057342,,344409,824070609
1582248957418783034,,344410,823841341
1582248958419365888,,344411,824289202
1582248959419190367,,344412,823985397
1582248960419391493,,344413,824386511
1582248961417847091,,344414,823009142
1582248962419034037,,344415,823926645
1582248963418685486,,344416,823566803
1582248964418889696,,344417,823860591
1582248965418442776,,344418,823529998
1582248966419561143,,344419,824200765
1582248967418779118,,344420,823911379
1582248968418857044,,344421,823712613
1582248969418806145,,344422,823869618
1582248970419032856,,344423,823574192
1582248971418210459,,344424,823314055
1582248972418927517,,344425,824008698
1582248973418428853,,344426,823292962
1582248974418408079,,344427,823352475
1582248975418691204,,344428,823826840
1582248976419716872,,344429,824621937
1582248977419279372,,344430,824310764
1582248978419174729,,344431,824108251
1582248979418611778,,344432,823807910
1582248980419343422,,344433,824246321
1582248981419674171,,344434,824511616
1582248982419435162,,344435,824193277
1582248983418870630,,344436,824067345
1582248984419175215,,344437,824229939
1582248985418155251,,344438,823191725
1582248986418856939,,344439,823943828
1582248987419488174,,344440,824596478
1582248988418592245,,344441,823778212
1582248989418418526,,344442,823613575
1582248990419209003,,344443,823797794
1582248991419059866,,344444,824209543
1582248992419030931,,344445,824021575
1582248993418520774,,344446,823415965
1582248994418979646,,344447,823917376
1582248995419669046,,344448,824412204
1582248996418940235,,344449,823302456
1582248997418081057,,344450,823018579
1582248998418459601,,344451,823339252
1582248999419540523,,344452,824128440
1582249000417976510,,344453,822992653
1582249001418138526,,344454,823110837
1582249002418464699,,344455,823622209
1582249003419297386,,344456,824291280
1582249004418905933,,344457,823960324
1582249005418547063,,344458,823746612
1582249006418125654,,344459,823121298
1582249007419118292,,344460,824013483
1582249008418945995,,344461,823894474
1582249009418171107,,344462,823293619
1582249010418750644,,344463,823935027
1582249011417822973,,344464,823017231
1582249012418011157,,344465,823177083
1582249013464316664,,344466,869417885
1582249014418777921,,344467,823822895
1582249015419152429,,344468,824062452
1582249016418459747,,344469,823081870
1582249017419099282,,344470,824294373
1582249018544319100,,344471,948481416
1582249019440809079,,344472,845808139
1582249020441153173,,344473,845819502
1582249021444422353,,344474,849531116
1582249022444150941,,344475,849263703
1582249023445816962,,344476,850949973
1582249024445081327,,344477,850033973
1582249025445987057,,344478,850845001
1582249026444975688,,344479,848911350
1582249027444426043,,344480,848553694
1582249028446575705,,344481,851308155
1582249029443948636,,344482,848826036
1582249030444236611,,344483,849343665
1582249031445001435,,344484,849999495
1582249032446109948,,344485,851205378
1582249033448617799,,344486,853618026
1582249034446799311,,344487,851897699
1582249035445846316,,344488,850951412
1582249036448354585,,344489,853436890
1582249037447775069,,344490,852632138
1582249038449035867,,344491,852784748
1582249039446973894,,344492,851850211
1582249040445780414,,344493,850873969
1582249041444292284,,344494,849013277
1582249042445803819,,344495,850524187
1582249043448133267,,344496,853005792
1582249044448358875,,344497,853446471
1582249045447972434,,344498,852904914
1582249046448422155,,344499,853207060
1582249047449723578,,344500,853672822
1582249048451773751,,344501,855717079
1582249049448332941,,344502,853076099
1582249050447875048,,344503,852670244
1582249051449051396,,344504,854034082
1582249052454428091,,344505,858978760
1582249053447657470,,344506,852021774
1582249054451172521,,344507,856265617
1582249055449466657,,344508,854212856
1582249056448457129,,344509,853494354
1582249057444077083,,344510,848926152
1582249058448303761,,344511,852972507
1582249059445791611,,344512,850918122
1582249060445277265,,344513,850214828
1582249061447959364,,344514,852855680
1582249062447928658,,344515,852834932
1582249063447043792,,344516,851981314
1582249064446822472,,344517,851859947
1582249065448393760,,344518,853507772
1582249066446110265,,344519,850997748
1582249067447409194,,344520,851343272
1582249068446630865,,344521,851414020
1582249069446211516,,344522,849613999
1582249070442153080,,344523,846568798
1582249071444088266,,344524,849125824
1582249072444841185,,344525,849750958
1582249073441033361,,344526,846097542
1582249074438105279,,344527,843160670
1582249075443601682,,344528,848669114
1582249076446634141,,344529,851470669
1582249077445380758,,344530,850269782
1582249078448146190,,344531,853104544
1582249079447163917,,344532,852067899
1582249080446290388,,344533,850904762
1582249081446226397,,344534,851201834
1582249082446506346,,344535,851024933
1582249083446687717,,344536,851802437
1582249084446694723,,344537,851802443
1582249085446574069,,344538,851687415
1582249086448243482,,344539,853323871
