timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1587851664898612916,,2102,,1587851664,894364118,'','',1.70241761208,1.0
1587851665153121749,,2103,,1587851665,144663095,'','',1.6993407011,1.0
1587851665399253249,,2104,,1587851665,395124912,'','',1.69626379013,1.0
1587851665649422957,,2105,,1587851665,644666910,'','',1.69846153259,1.0
1587851665905880499,,2106,,1587851665,897099971,'','',1.68659341335,1.0
1587851666148908291,,2107,,1587851666,144440889,'','',1.70065939426,1.0
1587851666406395082,,2108,,1587851666,402473926,'','',1.66417586803,1.0
1587851666648341166,,2109,,1587851666,644820928,'','',1.69758248329,1.0
1587851666901437249,,2110,,1587851666,897449970,'','',1.6795604229,1.0
1587851667148209374,,2111,,1587851667,144531011,'','',1.69670331478,1.0
1587851667398964333,,2112,,1587851667,394699096,'','',1.69538462162,1.0
1587851667652557291,,2113,,1587851667,646473884,'','',1.69670331478,1.0
1587851667901142416,,2114,,1587851667,897315025,'','',1.66989016533,1.0
1587851668150218291,,2115,,1587851668,144679069,'','',1.69450545311,1.0
1587851668407103833,,2116,,1587851668,403688907,'','',1.69098901749,1.0
1587851668654154916,,2117,,1587851668,645190954,'','',1.69406592846,1.0
1587851668901712791,,2118,,1587851668,897723913,'','',1.68395602703,1.0
1587851669150892499,,2119,,1587851669,145541906,'','',1.68747258186,1.0
1587851669401213124,,2120,,1587851669,394382953,'','',1.69362640381,1.0
1587851669650699416,,2121,,1587851669,644676923,'','',1.69230771065,1.0
1587851669899939250,,2122,,1587851669,894567966,'','',1.69406592846,1.0
1587851670148315291,,2123,,1587851670,144634962,'','',1.68923079967,1.0
1587851670400390916,,2124,,1587851670,394779920,'','',1.69098901749,1.0
1587851670651051250,,2125,,1587851670,646343946,'','',1.68351650238,1.0
1587851670903375875,,2126,,1587851670,895193099,'','',1.68835163116,1.0
1587851671151129208,,2127,,1587851671,146439075,'','',1.67120885849,1.0
1587851671398271750,,2128,,1587851671,394438982,'','',1.6927472353,1.0
1587851671648298958,,2129,,1587851671,644573926,'','',1.691868186,1.0
1587851671898173625,,2130,,1587851671,894341945,'','',1.69054949284,1.0
1587851672148453083,,2131,,1587851672,144747972,'','',1.687032938,1.0
1587851672399162375,,2132,,1587851672,395541906,'','',1.68791210651,1.0
1587851672653847917,,2133,,1587851672,647030115,'','',1.65142858028,1.0
1587851672898332375,,2134,,1587851672,894550085,'','',1.68659341335,1.0
1587851673148355333,,2135,,1587851673,144510984,'','',1.687032938,1.0
1587851673398423292,,2136,,1587851673,394778013,'','',1.68659341335,1.0
1587851673648340167,,2137,,1587851673,644917964,'','',1.68835163116,1.0
1587851673898015958,,2138,,1587851673,894529104,'','',1.68835163116,1.0
1587851674152525125,,2139,,1587851674,144925117,'','',1.68263733387,1.0
1587851674398644625,,2140,,1587851674,394571065,'','',1.68791210651,1.0
1587851674651210042,,2141,,1587851674,644659042,'','',1.68791210651,1.0
1587851674898211292,,2142,,1587851674,894534111,'','',1.68483519554,1.0
1587851675150840125,,2143,,1587851675,144927024,'','',1.68175828457,1.0
1587851675398818834,,2144,,1587851675,394532918,'','',1.68483519554,1.0
1587851675652360625,,2145,,1587851675,645350933,'','',1.68087911606,1.0
1587851675898238542,,2146,,1587851675,894388914,'','',1.68571424484,1.0
1587851676152813709,,2147,,1587851676,144711971,'','',1.68571424484,1.0
1587851676398818375,,2148,,1587851676,394469976,'','',1.68395602703,1.0
1587851676653970167,,2149,,1587851676,644617080,'','',1.68659341335,1.0
1587851676899228625,,2150,,1587851676,895119905,'','',1.68131864071,1.0
1587851677150303917,,2151,,1587851677,144673109,'','',1.68395602703,1.0
1587851677398185459,,2152,,1587851677,394500970,'','',1.68439555168,1.0
1587851677648161584,,2153,,1587851677,644542932,'','',1.68659341335,1.0
1587851677898765209,,2154,,1587851677,894459962,'','',1.68791210651,1.0
1587851678161470376,,2155,,1587851678,146811962,'','',1.64087915421,1.0
1587851678398599167,,2156,,1587851678,394447088,'','',1.68307697773,1.0
1587851678652872417,,2157,,1587851678,644567966,'','',1.68395602703,1.0
1587851678898661376,,2158,,1587851678,894575119,'','',1.68439555168,1.0
1587851679149966709,,2159,,1587851679,144803047,'','',1.6795604229,1.0
1587851679398907626,,2160,,1587851679,395190000,'','',1.66681313515,1.0
1587851679654035167,,2161,,1587851679,644915103,'','',1.67516481876,1.0
1587851679898759376,,2162,,1587851679,894828081,'','',1.67648351192,1.0
1587851680151602292,,2163,,1587851680,146229982,'','',1.64263737202,1.0
1587851680402336001,,2164,,1587851680,398389101,'','',1.64219784737,1.0
1587851680651589209,,2165,,1587851680,645282030,'','',1.68087911606,1.0
1587851680898909418,,2166,,1587851680,894815921,'','',1.68000006676,1.0
1587851681150818543,,2167,,1587851681,145483016,'','',1.66725277901,1.0
1587851681399007209,,2168,,1587851681,394829034,'','',1.68131864071,1.0
1587851681652083834,,2169,,1587851681,645349025,'','',1.67648351192,1.0
1587851681899474709,,2170,,1587851681,894917011,'','',1.66417586803,1.0
1587851682151151418,,2171,,1587851682,144651889,'','',1.67164838314,1.0
1587851682406033668,,2172,,1587851682,401597976,'','',1.69538462162,1.0
1587851682652896126,,2173,,1587851682,644573926,'','',1.67648351192,1.0
1587851682901563918,,2174,,1587851682,897201061,'','',1.6342856884,1.0
1587851683150728834,,2175,,1587851683,144608974,'','',1.67164838314,1.0
1587851683403591584,,2176,,1587851683,396079063,'','',1.64615380764,1.0
1587851683652903543,,2177,,1587851683,644686937,'','',1.67120885849,1.0
1587851683899336960,,2178,,1587851683,894947052,'','',1.66109895706,1.0
1587851684150164710,,2179,,1587851684,144639968,'','',1.66461539268,1.0
1587851684405715710,,2180,,1587851684,398974895,'','',1.64791214466,1.0
1587851684648294251,,2181,,1587851684,644618034,'','',1.67164838314,1.0
1587851684899155085,,2182,,1587851684,895493030,'','',1.65582418442,1.0
1587851685150691918,,2183,,1587851685,145143985,'','',1.65230774879,1.0
1587851685406933876,,2184,,1587851685,402259111,'','',1.70197796822,1.0
1587851685650629835,,2185,,1587851685,645059108,'','',1.65714287758,1.0
1587851685900311751,,2186,,1587851685,896794080,'','',1.64307689667,1.0
1587851686148346585,,2187,,1587851686,144996881,'','',1.66901099682,1.0
1587851686401585585,,2188,,1587851686,395090103,'','',1.6654945612,1.0
1587851686655308543,,2189,,1587851686,645504951,'','',1.6474725008,1.0
1587851686899974210,,2190,,1587851686,895024061,'','',1.66417586803,1.0
1587851687150554502,,2191,,1587851687,144638061,'','',1.66197800636,1.0
1587851687399245543,,2192,,1587851687,394381046,'','',1.67032968998,1.0
1587851687655621210,,2193,,1587851687,646260023,'','',1.66813182831,1.0
1587851687899089127,,2194,,1587851687,894804000,'','',1.65670335293,1.0
1587851688151054668,,2195,,1587851688,144876956,'','',1.66461539268,1.0
1587851688398790252,,2196,,1587851688,394833087,'','',1.66813182831,1.0
1587851688651942502,,2197,,1587851688,645404100,'','',1.6606593132,1.0
1587851688902026668,,2198,,1587851688,897443056,'','',1.64263737202,1.0
1587851689151606044,,2199,,1587851689,144632101,'','',1.6597802639,1.0
1587851689401175294,,2200,,1587851689,395131111,'','',1.65098905563,1.0
1587851689654273585,,2201,,1587851689,647413969,'','',1.64219784737,1.0
1587851689898514752,,2202,,1587851689,894428014,'','',1.66813182831,1.0
1587851690152292794,,2203,,1587851690,145595073,'','',1.63999998569,1.0
1587851690398711127,,2204,,1587851690,394882917,'','',1.66021978855,1.0
1587851690648450460,,2205,,1587851690,644872903,'','',1.66153848171,1.0
1587851690899276377,,2206,,1587851690,894416093,'','',1.66417586803,1.0
1587851691148397502,,2207,,1587851691,144587993,'','',1.65670335293,1.0
1587851691403494919,,2208,,1587851691,398794889,'','',1.64087915421,1.0
1587851691651137669,,2209,,1587851691,645523071,'','',1.64219784737,1.0
1587851691899762127,,2210,,1587851691,895087957,'','',1.65846157074,1.0
