timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1587847905897501718,,1,,1587847905,56047884,'',2,"""/logging/rosbag_record""","""Subscribing to /rosout""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847905909580051,,2,,1587847905,454718467,'',2,"""/logging/rosbag_record""","""Subscribing to /rosout_agg""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847919778142052,,2,,1587847919,585843086,'',1,"""/top/tcp_server""","""[/top/tcp_server/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847919818271303,,3,,1587847919,793874025,'',1,"""/top/tcp_server""","""... service URL is rosrpc://192.168.1.34:37921""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587847919865156678,,4,,1587847919,858465909,'',1,"""/top/tcp_server""","""[/top/tcp_server/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847920106094428,,1,,1587847920,1766920,'',1,"""/top/exec""","""[/top/exec/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847920227967344,,5,,1587847920,208106994,'',2,"""/top/tcp_server""","""Attempting to start server at 192.168.1.34:8001""","""tcp_server.py""","""<module>""",201,[/rosout]
1587847920242995469,,3,,1587847920,230454921,'',1,"""/top/exec""","""... service URL is rosrpc://192.168.1.34:33379""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587847920274299386,,6,,1587847920,258462905,'',2,"""/top/tcp_server""","""Started server at 192.168.1.34:8001""","""tcp_server.py""","""<module>""",215,[/rosout]
1587847920282622761,,4,,1587847920,272661924,'',1,"""/top/exec""","""[/top/exec/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847920423639969,,1,,1587847920,361275911,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847920549592803,,3,,1587847920,544964075,'',1,"""/top/readiness_admin""","""... service URL is rosrpc://192.168.1.34:39837""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587847920570230553,,4,,1587847920,568085908,'',1,"""/top/readiness_admin""","""[/top/readiness_admin/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847920780544719,,5,,1587847920,775646924,'',1,"""/top/exec""","""node[/top/exec, http://192.168.1.34:46621/] entering spin(), pid[3481]""","""client.py""","""spin""",126,"[/commands, /rosout]"
1587847920903752178,,1,,1587847920,879852056,'',1,"""/top/watchdog""","""[/top/watchdog/get_loggers]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847921129212303,,3,,1587847921,122555017,'',1,"""/top/watchdog""","""... service URL is rosrpc://192.168.1.34:35435""","""tcpros_service.py""","""__init__""",565,[/rosout]
1587847921154130761,,4,,1587847921,151842117,'',1,"""/top/watchdog""","""[/top/watchdog/set_logger_level]: new Service instance""","""tcpros_service.py""","""__init__""",569,[/rosout]
1587847921569449094,,7,,1587847921,527790069,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 33379""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847921648113469,,8,,1587847921,573621988,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 39837""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847921651655969,,9,,1587847921,638492107,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 37921""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847921697447053,,10,,1587847921,678137063,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 48423""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847921705566844,,11,,1587847921,694816112,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 45007""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847921781785011,,5,,1587847921,774532079,'',1,"""/top/watchdog""","""node[/top/watchdog, http://192.168.1.34:36243/] entering spin(), pid[3467]""","""client.py""","""spin""",126,"[/commands, /rosout, /uptime]"
1587847921867810553,,6,,1587847921,865763902,'',1,"""/top/readiness_admin""","""node[/top/readiness_admin, http://192.168.1.34:39915/] entering spin(), pid[3488]""","""client.py""","""spin""",126,"[/commands, /readiness_level, /rosout, /requested_commands]"
1587847921917689303,,3,,1587847921,915860803,'',2,"""/logging/rosbag_record""","""Subscribing to /requested_commands""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847922002569386,,12,,1587847921,898174047,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 35435""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847922152190803,,14,,1587847922,93977928,'',1,"""/top/tcp_server""","""node[/top/tcp_server, http://192.168.1.34:45317/] entering spin(), pid[3474]""","""client.py""","""spin""",126,"[/los, /rosout, /requested_commands]"
1587847922195627886,,7,,1587847922,180181980,'',1,"""/top/exec""","""connecting to 192.168.1.34 39837""","""tcpros_base.py""","""connect""",554,"[/commands, /rosout]"
1587847922321136761,,7,,1587847922,317281961,'',1,"""/top/readiness_admin""","""connecting to 192.168.1.34 37921""","""tcpros_base.py""","""connect""",554,"[/commands, /readiness_level, /rosout, /requested_commands]"
1587847922333673844,,15,,1587847922,314574956,'',1,"""/top/tcp_server""","""connecting to 192.168.1.34 37921""","""tcpros_base.py""","""connect""",554,"[/los, /rosout, /requested_commands]"
1587847922418142719,,7,,1587847922,411842107,'',1,"""/top/watchdog""","""connecting to 192.168.1.34 39837""","""tcpros_base.py""","""connect""",554,"[/commands, /rosout, /uptime]"
1587847922489227469,,4,,1587847922,486132511,'',2,"""/logging/rosbag_record""","""Subscribing to /uptime""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847922585645886,,5,,1587847922,581417844,'',2,"""/logging/rosbag_record""","""Subscribing to /commands""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847922688668970,,6,,1587847922,684315928,'',2,"""/logging/rosbag_record""","""Subscribing to /los""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847922821913553,,7,,1587847922,818539220,'',2,"""/logging/rosbag_record""","""Subscribing to /readiness_level""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""shared_ptr<ros::Subscriber> rosbag::Recorder::subscribe""",212,[/rosout]
1587847923110097970,,16,,1587847923,104315996,'',4,"""/top/tcp_server""","""LOS condition detected!""","""tcp_server.py""","""publish_los""",152,"[/los, /rosout, /requested_commands]"
1587847931495974471,,8,,1587847931,494204044,'',2,"""/top/watchdog""","""/top/tcp_server has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847931509404596,,9,,1587847931,507576942,'',2,"""/top/watchdog""","""/top/listener has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847931520925721,,10,,1587847931,519119977,'',2,"""/top/watchdog""","""/logging/rosbag_record has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847931534334262,,11,,1587847931,531092882,'',2,"""/top/watchdog""","""/rosout has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847931547395387,,12,,1587847931,545566082,'',2,"""/top/watchdog""","""/top/readiness_admin has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847931561427637,,13,,1587847931,559190034,'',2,"""/top/watchdog""","""/top/watchdog has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847931574553179,,14,,1587847931,572628021,'',2,"""/top/watchdog""","""/top/exec has been born.""","""binaydog.py""","""check_on_nodes""",34,"[/commands, /rosout, /uptime]"
1587847981504320352,,15,,1587847981,501555919,'',1,"""/top/watchdog""","""Runtime has reached: 1 minutes.""","""binaydog.py""","""print_time""",22,"[/commands, /rosout, /uptime]"
1587848002895312229,,17,,1587848002,887415885,'',2,"""/top/tcp_server""","""New connection: (0, ('192.168.1.100', 49748))""","""tcp_server.py""","""handle_connections""",106,"[/los, /rosout, /requested_commands]"
1587848002912245354,,18,,1587848002,906121015,'',2,"""/top/tcp_server""","""1 active connection(s)""","""tcp_server.py""","""handle_connections""",107,"[/los, /rosout, /requested_commands]"
1587848003110623604,,19,,1587848003,104464054,'',2,"""/top/tcp_server""","""Connection with atleast one client restored.""","""tcp_server.py""","""publish_los""",149,"[/los, /rosout, /requested_commands]"
1587848005935270646,,20,,1587848005,928702116,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848009935647772,,21,,1587848009,928517103,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848013936261189,,22,,1587848013,929781913,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848017934929189,,23,,1587848017,928699970,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848021935419648,,24,,1587848021,929682970,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848025935137523,,25,,1587848025,929327011,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848029935694024,,26,,1587848029,929228067,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848033937082858,,27,,1587848033,929615974,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848037935395442,,28,,1587848037,928400993,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848041494591442,,16,,1587848041,492503881,'',1,"""/top/watchdog""","""Runtime has reached: 2 minutes.""","""binaydog.py""","""print_time""",22,"[/commands, /rosout, /uptime]"
1587848043936280526,,29,,1587848043,929491043,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848047937238068,,30,,1587848047,930577039,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848051937133777,,31,,1587848051,928509950,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848052513082693,,32,,1587848052,507410049,'',2,"""/top/tcp_server""","""Command from #0: toggle backdoor""","""tcp_server.py""","""clientthread""",92,"[/los, /rosout, /requested_commands]"
1587848052525450943,,8,,1587848052,523353099,'',4,"""/top/readiness_admin""","""Enabled backdoor. All commands now permitted.""","""readiness_admin.py""","""get_requested_command""",62,"[/commands, /readiness_level, /rosout, /requested_commands]"
1587848055934645694,,33,,1587848055,928322076,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848059935427569,,34,,1587848059,928476095,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848063936059070,,35,,1587848063,928669929,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848067935397487,,36,,1587848067,928288936,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848071935563446,,37,,1587848071,929492950,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848075935086821,,38,,1587848075,928755044,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848079934907572,,39,,1587848079,928524017,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848083937830072,,40,,1587848083,930553913,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848084660187905,,41,,1587848084,654365062,'',2,"""/top/tcp_server""","""Command from #0: open solenoid""","""tcp_server.py""","""clientthread""",92,"[/los, /rosout, /requested_commands]"
1587848084741774447,,9,,1587848084,739377021,'',1,"""/top/readiness_admin""","""Backdoor allowing otherwise disallowed command.""","""readiness_admin.py""","""get_requested_command""",78,"[/commands, /readiness_level, /rosout, /requested_commands]"
1587848087935445323,,42,,1587848087,929527997,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
1587848090930551156,,43,,1587848090,923803091,'',2,"""/top/tcp_server""","""Command from #0: close solenoid""","""tcp_server.py""","""clientthread""",92,"[/los, /rosout, /requested_commands]"
1587848090967805698,,10,,1587848090,965842008,'',1,"""/top/readiness_admin""","""Backdoor allowing otherwise disallowed command.""","""readiness_admin.py""","""get_requested_command""",78,"[/commands, /readiness_level, /rosout, /requested_commands]"
1587848093936993823,,44,,1587848093,930574893,'',1,"""/top/tcp_server""","""Sending keep-alive message.""","""tcp_server.py""","""ping""",52,"[/los, /rosout, /requested_commands]"
