timestamp,data,secs,nsecs
1587847923446865095,,2,34947872
1587847924443327303,,3,32136917
1587847925444559678,,4,32231808
1587847926443698178,,5,32230854
1587847927444423887,,6,32073975
1587847928445017345,,7,33306837
1587847929442941429,,8,31429768
1587847930443304304,,9,31763792
1587847931444013137,,10,32318831
1587847932444114096,,11,31939983
1587847933443222804,,12,31895876
1587847934443286179,,13,31853914
1587847935444162679,,14,32704830
1587847936444169679,,15,32291889
1587847937443932346,,16,31780005
1587847938444061513,,17,31941891
1587847939443577805,,18,31830788
1587847940443655847,,19,32178879
1587847941443274013,,20,31811953
1587847942444468014,,21,31776905
1587847943443763805,,22,32432795
1587847944443236972,,23,31935930
1587847945443741639,,24,32137871
1587847946443413889,,25,31983852
1587847947443731431,,26,32303810
1587847948444178598,,27,32124996
1587847949443304389,,28,31782866
1587847950444263931,,29,32675982
1587847951443812390,,30,32135963
1587847952445759140,,31,33091784
1587847953443600682,,32,32150984
1587847954443430723,,33,31941891
1587847955443379973,,34,32023907
1587847956443475015,,35,32225847
1587847957443910390,,36,31880856
1587847958443173807,,37,31881809
1587847959443419557,,38,32183886
1587847960443288557,,39,31960964
1587847961443293682,,40,31835794
1587847962443582599,,41,31968832
1587847963443363433,,42,31971931
1587847964443671808,,43,32158852
1587847965443421100,,44,31971931
1587847966443198391,,45,31831980
1587847967443904433,,46,32345772
1587847968443708725,,47,32168865
1587847969443516350,,48,32283783
1587847970443223600,,49,31832933
1587847971443513475,,50,32021999
1587847972443260809,,51,31935930
1587847973444244392,,52,32543898
1587847974443472142,,53,31897783
1587847975443335351,,54,32082796
1587847976443448143,,55,31716824
1587847977443337643,,56,32089949
1587847978443453226,,57,32000780
1587847979443582601,,58,31964779
1587847980443162310,,59,31736851
1587847981443641477,,60,32345772
1587847982443368560,,61,32108784
1587847983443636227,,62,32026768
1587847984445805560,,63,32223940
1587847985443482852,,64,31822920
1587847986443555644,,65,31938791
1587847987444265936,,66,32480955
1587847988443143269,,67,31681776
1587847989443569686,,68,31940937
1587847990443594853,,69,32004833
1587847991443469436,,70,31731844
1587847992443670686,,71,32107830
1587847993443527895,,72,32105923
1587847994443347061,,73,31937838
1587847995444513520,,74,32107830
1587847996443358978,,75,32113791
1587847997443549478,,76,32054901
1587847998443504104,,77,32166958
1587847999442759187,,78,31586885
1587848000443118937,,79,31940937
1587848001443057937,,80,31768799
1587848002443447646,,81,32054901
1587848003443395979,,82,32018900
1587848004445306146,,83,32026768
1587848005443406938,,84,31935930
1587848006444361813,,85,32190800
1587848007443505855,,86,31756878
1587848008444641605,,87,32758951
1587848009444061688,,88,32261848
1587848010443514688,,89,31811953
1587848011445438855,,90,32000780
1587848012443474855,,91,31885862
1587848013443871980,,92,32166004
1587848014444684689,,93,32611847
1587848015443452231,,94,31857967
1587848016443758189,,95,32091856
1587848017443456522,,96,32075882
1587848018443959273,,97,32015800
1587848019443300731,,98,32107830
1587848020444633689,,99,33129931
1587848021443262773,,100,31819820
1587848022443420898,,101,32238960
1587848023443354023,,102,31864882
1587848024443142357,,103,31711817
1587848025443280398,,104,32058954
1587848026443774440,,105,32085896
1587848027443594940,,106,31938791
1587848028443627732,,107,31926870
1587848029444117441,,108,32137871
1587848030443455482,,109,32119989
1587848031443263357,,110,31761885
1587848032443823524,,111,32434940
1587848033443546483,,112,32118797
1587848034443349649,,113,32094955
1587848035443238275,,114,31723976
1587848036443471650,,115,32159805
1587848037443282858,,116,31833887
1587848038443874025,,117,31927824
1587848039443311275,,118,31718969
1587848040443497984,,119,31716824
1587848041443309359,,120,31811953
1587848042443614025,,121,31970978
1587848043443368651,,122,31990767
1587848044443458609,,123,31956911
1587848045443495817,,124,31938791
1587848046443029984,,125,31727791
1587848047443501734,,126,32136917
1587848048443984276,,127,32257795
1587848049443571901,,128,32132864
1587848050443581360,,129,31746864
1587848051446132568,,130,34394979
1587848052443551652,,131,32283783
1587848053444086777,,132,31939983
1587848054445220527,,133,32603979
1587848055446846652,,134,32370806
1587848056443040152,,135,31842947
1587848057443681111,,136,32359839
1587848058443705569,,137,31926870
1587848059443095111,,138,31814814
1587848060444060236,,139,32876968
1587848061443626444,,140,32122850
1587848062446709986,,141,32250881
1587848063443501320,,142,32149792
1587848064443294528,,143,31763792
1587848065442950612,,144,31703949
1587848066444393237,,145,32996893
1587848067443257695,,146,32044888
1587848068443792445,,147,32261848
1587848069443747404,,148,31992912
1587848070443498070,,149,31981945
1587848071443212279,,150,31960964
1587848072443608987,,151,32203913
1587848073443457696,,152,32017946
1587848074443054488,,153,31804800
1587848075443985321,,154,31744003
1587848076443402238,,155,32115936
1587848077443545280,,156,32282829
1587848078443588821,,157,31989813
1587848079443981363,,158,32802820
1587848080443762822,,159,31991959
1587848081443370155,,160,31947851
1587848082444953905,,161,33660889
1587848083442717489,,162,31495810
1587848084443675364,,163,32289982
1587848085445532406,,164,33722878
1587848086443161739,,165,31981945
1587848087443193531,,166,31852961
1587848088443316239,,167,32103777
1587848089443456448,,168,32064915
1587848090443821906,,169,32484770
1587848091443364490,,170,31919956
1587848092443202990,,171,31990767
1587848093443316823,,172,31992912
1587848094443671782,,173,32248974
1587848095444466698,,174,32932997
1587848096443714699,,175,32050848
1587848097443228532,,176,31982899
1587848098443341615,,177,32113791
1587848099443048866,,178,31838894
1587848100444140532,,179,32491922
1587848101443787491,,180,32168865
1587848102443728783,,181,32363892
1587848103443795699,,182,32068968
1587848104444420741,,183,32084942
1587848105443752366,,184,32226801
1587848106443374325,,185,32063961
