timestamp,data,secs,nsecs
1587852457506504385,,11,130244971
1587852458521928052,,12,135265827
1587852459516131427,,13,133802891
1587852460512104385,,14,135561943
1587852461506596594,,15,130920887
1587852462506382719,,16,130856037
1587852463506253177,,17,130696059
1587852464506265553,,18,130949021
1587852465526976094,,19,129948855
1587852466536688136,,20,131228924
1587852467520555136,,21,135732889
1587852468512411886,,22,130815983
1587852469518826137,,23,130697966
1587852470505643803,,24,129858971
1587852471508818845,,25,133116007
1587852472505970720,,26,130382061
1587852473507017595,,27,131080866
1587852474508959470,,28,131504059
1587852475506615762,,29,130897999
1587852476507434721,,30,132220030
1587852477534121762,,31,147609949
1587852478506499929,,32,131062985
1587852479507744346,,33,130908966
1587852480506315555,,34,131000996
1587852481506625388,,35,130893946
1587852482508156096,,36,132786990
1587852483506667888,,37,130839825
1587852484506210305,,38,130897999
1587852485506130305,,39,130795002
1587852486507767930,,40,132304907
1587852487506512472,,41,130846978
1587852488506385972,,42,129971981
1587852489506718972,,43,131018877
1587852490506516181,,44,130663872
1587852491507026597,,45,130909920
1587852492506028639,,46,130768061
1587852493506371098,,47,130950928
1587852494509008056,,48,130925894
1587852495506443056,,49,130956889
1587852496508585056,,50,131193877
1587852497506998223,,51,130828858
1587852498505970390,,52,129839897
1587852499506187223,,53,130765915
1587852500506607640,,54,131055832
1587852501507643765,,55,131207943
1587852502506765640,,56,130897045
1587852503510423932,,57,134729863
1587852504508129849,,58,131824017
1587852505506286349,,59,130677939
1587852506507643099,,60,131270886
1587852507508581599,,61,130957842
1587852508506391808,,62,130961895
1587852509506622141,,63,131075859
1587852510506895350,,64,130596876
1587852511506229767,,65,130804062
1587852512506121600,,66,130651951
1587852513507018933,,67,131513834
1587852514506371017,,68,130815983
1587852515506458892,,69,130943060
1587852516510500642,,70,135339976
1587852517506539517,,71,131042004
1587852518506397851,,72,130555868
1587852519508872726,,73,131989956
1587852520507547518,,74,130863905
1587852521505862101,,75,130625964
1587852522507919768,,76,131381989
1587852523507682185,,77,131765843
1587852524507647101,,78,129997969
1587852525508713268,,79,130887032
1587852526512173810,,80,134242058
1587852527506020518,,81,130787850
1587852528507377310,,82,130954027
1587852529506351435,,83,130903006
1587852530506520185,,84,130944968
1587852531507130686,,85,130656958
1587852532506185061,,86,130868912
1587852533506019894,,87,130763054
1587852534507385978,,88,131060839
1587852535505412228,,89,129994870
1587852536507332811,,90,130887032
1587852537506912478,,91,130696059
1587852538506966270,,92,130928994
1587852539509225228,,93,132972956
1587852540506743728,,94,131167889
1587852541506825145,,95,130221844
1587852542506110229,,96,130869866
1587852543506113104,,97,129775048
1587852544506632645,,98,130691052
1587852545506604479,,99,131042958
1587852546510312021,,100,134783030
1587852547505976854,,101,130777836
1587852548506537354,,102,131039858
1587852549507415854,,103,130884886
1587852550506249188,,104,130787850
1587852551506571855,,105,131381989
1587852552506977313,,106,129984856
1587852553506259355,,107,130877972
1587852554509292147,,108,133476019
1587852555505429105,,109,130156994
1587852556505720605,,110,130422831
1587852557505346814,,111,129937888
1587852558506054022,,112,130736828
1587852559506615397,,113,130815029
1587852560508165272,,114,132949829
1587852561505825189,,115,130225897
1587852562506660148,,116,130944968
1587852563506456689,,117,130789996
1587852564506295815,,118,130445957
1587852565508341898,,119,131113053
1587852566506592565,,120,131168843
1587852567506681023,,121,131126881
1587852568510026315,,122,134405852
1587852569506219732,,123,130899906
1587852570506288649,,124,130812884
1587852571508893899,,125,131767989
1587852572506519815,,126,130822897
1587852573507370232,,127,130826950
1587852574507114941,,128,130928994
1587852575506327899,,129,130702973
1587852576506820524,,130,130697966
1587852577506300316,,131,130945921
1587852578506284900,,132,131024838
1587852579506708316,,133,130836964
1587852580507014900,,134,131804943
1587852581505848567,,135,129951001
1587852582506657775,,136,130962849
1587852583515621025,,137,130796910
1587852584506853525,,138,131228924
1587852585507733192,,139,132276059
1587852586507955984,,140,130759955
1587852587508982859,,141,132632017
1587852588508579942,,142,131163836
1587852589508975359,,143,131569863
1587852590507183026,,144,130805970
1587852591506558401,,145,130883932
1587852592507272235,,146,131614924
1587852593508180401,,147,130969048
1587852594505743693,,148,130089045
1587852595510260902,,149,134711027
1587852596508163818,,150,131361962
1587852597506645652,,151,129753828
1587852598511717319,,152,133648873
1587852599506406110,,153,130669833
1587852600507499944,,154,131453038
1587852601506482486,,155,130919934
1587852602506524444,,156,131012917
1587852603506577986,,157,130935908
1587852604506114819,,158,130776882
1587852605505915528,,159,130599022
1587852606508728528,,160,133337975
1587852607506371153,,161,130476952
1587852608509768361,,162,134223938
1587852609508152862,,163,130831003
1587852610508454570,,164,130882979
1587852611505555195,,165,130115033
1587852612506684195,,166,130810023
1587852613506063154,,167,130825997
1587852614506715820,,168,131048918
1587852615509367154,,169,133601904
1587852616505984571,,170,130581856
1587852617506197696,,171,130935908
1587852618506443821,,172,131245852
1587852619506402821,,173,130945921
1587852620506782738,,174,131064892
1587852621506274488,,175,130844832
1587852622508036738,,176,132668019
1587852623506420988,,177,131217957
1587852624506601863,,178,131086827
1587852625505647863,,179,130436898
1587852626506163239,,180,130744934
1587852627506354739,,181,130929947
1587852628508764364,,182,131547928
1587852629508186156,,183,131001950
1587852630506503114,,184,130934954
1587852631506731656,,185,130808831
1587852632506125448,,186,130247832
1587852633508264531,,187,132328987
1587852634507034615,,188,131147862
1587852635509784615,,189,134074927
1587852636508812156,,190,133388043
1587852637505234365,,191,129819870
1587852638505936990,,192,130521059
1587852639505459407,,193,129963875
1587852640505451657,,194,129827023
1587852641506645449,,195,131003857
1587852642506490657,,196,129866839
1587852643508067991,,197,130939961
1587852644506388157,,198,130733967
1587852645506742074,,199,131016016
1587852646506078658,,200,130748034
1587852647508416741,,201,132802964
1587852648506316866,,202,130913973
1587852649506542700,,203,130924940
1587852650506221283,,204,130780936
1587852651506685367,,205,131266833
1587852652506462283,,206,130970955
1587852653506765450,,207,131108046
1587852654506325492,,208,130913973
1587852655505446284,,209,129987002
1587852656508017159,,210,132278920
1587852657506090826,,211,130461932
1587852658506257784,,212,130688906
1587852659506514034,,213,130900860
1587852660506084951,,214,130785942
1587852661510963659,,215,135017872
1587852662506014118,,216,130801916
1587852663505543618,,217,130081892
1587852664506336743,,218,130830050
1587852665506788910,,219,130971909
1587852666506379493,,220,130836010
1587852667507468410,,221,131793022
1587852668509180535,,222,132717848
1587852669506160244,,223,130918026
1587852670506336994,,224,131042958
1587852671506716244,,225,130926848
1587852672507475411,,226,129894972
1587852673506094161,,227,130404949
1587852674507375786,,228,131754875
1587852675506888494,,229,131597042
1587852676508115078,,230,130723954
1587852677508110828,,231,131543875
1587852678507716161,,232,130854845
1587852679506410578,,233,130950928
1587852680505535495,,234,130095005
1587852681506467995,,235,130846978
1587852682509482329,,236,133698941
1587852683508297579,,237,130909920
1587852684506231412,,238,130800009
1587852685508923996,,239,133100033
1587852686506238996,,240,130805016
1587852687506459413,,241,131036997
1587852688506203621,,242,130900860
1587852689507288788,,243,131293059
1587852690507467788,,244,130880833
1587852691506433038,,245,130892992
1587852692506541121,,246,131294012
1587852693507478330,,247,131865025
1587852694506462788,,248,130970955
1587852695505701955,,249,130044937
1587852696506394955,,250,130935908
1587852697506562914,,251,131042958
1587852698507257080,,252,130817890
1587852699506273331,,253,131019831
1587852700507374081,,254,130868912
1587852701507307956,,255,131095887
1587852702506882789,,256,131199837
1587852703506416414,,257,131070853
1587852704506453540,,258,131023884
1587852705506746456,,259,130986929
1587852706506146748,,260,130795002
1587852707505847415,,261,130532980
1587852708506607457,,262,131084919
1587852709506372498,,263,130926848
1587852710505304332,,264,129909993
1587852711506759415,,265,131029845
1587852712506331541,,266,130545855
1587852713506293791,,267,130817890
1587852714507476082,,268,131114006
1587852715506844749,,269,131284952
1587852716506485041,,270,130959034
1587852717507350416,,271,131489992
1587852718505543166,,272,129822970
1587852719506139916,,273,130851031
1587852720506651583,,274,130983830
1587852721506614708,,275,130895853
1587852722506211375,,276,130825043
1587852723508015667,,277,132284880
1587852724506559834,,278,131204844
1587852725506511042,,279,130813837
1587852726506832834,,280,131324053
1587852727508287376,,281,131015063
1587852728509416209,,282,133803845
1587852729507496418,,283,129976034
1587852730506196084,,284,130810023
1587852731507695168,,285,132545948
1587852732505670876,,286,129809857
1587852733506253585,,287,131031990
1587852734506349835,,288,130900860
1587852735506654502,,289,131022930
1587852736506445585,,290,130775929
1587852737506930085,,291,130862952
1587852738507737085,,292,130879879
1587852739506120960,,293,130867005
1587852740506428086,,294,131021023
1587852741507053877,,295,131758929
1587852742506356919,,296,130836010
1587852743506077961,,297,130837918
1587852744507112586,,298,130939961
1587852745506756544,,299,131021977
1587852746506332461,,300,130748988
1587852747505557711,,301,129742861
1587852748506350628,,302,130575896
1587852749506300003,,303,130449057
1587852750506513295,,304,130692005
1587852751506645837,,305,130887032
1587852752507702504,,306,132086039
1587852753506419045,,307,130784035
1587852754506849337,,308,131070853
1587852755506868671,,309,131059885
1587852756506855504,,310,130825043
1587852757506341296,,311,130913019
1587852758506906796,,312,130983830
1587852759507288129,,313,130589962
1587852760506561505,,314,130805016
1587852761506492088,,315,131193877
1587852762506815046,,316,131031037
1587852763505559630,,317,130245924
1587852764506382130,,318,130923033
1587852765509789380,,319,133811951
1587852766509019505,,320,133733034
1587852767509000922,,321,130971909
1587852768506152131,,322,130681992
1587852769506847089,,323,130815029
1587852770506699006,,324,130934954
1587852771506312131,,325,130009890
1587852772506263048,,326,130903006
1587852773507052589,,327,130897045
1587852774506150590,,328,130867958
1587852775506226048,,329,130897045
1587852776506486715,,330,130991936
1587852777507046048,,331,130913973
1587852778505738173,,332,130123854
1587852779506908132,,333,130990029
1587852780505718257,,334,129961014
1587852781506134382,,335,130815029
1587852782505489799,,336,129971028
1587852783506368674,,337,130873919
1587852784508166507,,338,130863905
1587852785509043383,,339,132879019
1587852786506161049,,340,130717039
1587852787506802091,,341,131052971
1587852788506472591,,342,130892039
1587852789506502966,,343,130748034
1587852790506152008,,344,130408049
1587852791508045508,,345,130892039
1587852792509209050,,346,130841017
1587852793509058592,,347,131217003
1587852794507391925,,348,131588936
1587852795506512592,,349,130735874
1587852796505946967,,350,130650044
1587852797506552426,,351,130957842
1587852798506525342,,352,130883932
1587852799507445801,,353,131980896
1587852800506221801,,354,130909920
1587852801509227884,,355,133826971
1587852802506931885,,356,131052018
1587852803505493051,,357,129816056
1587852804505899385,,358,130391836
1587852805506647260,,359,131006003
1587852806506552885,,360,130823851
1587852807507674218,,361,131067992
1587852808506673385,,362,130918026
1587852809507775635,,363,132571936
1587852810506121302,,364,130857945
1587852811505947261,,365,130666972
1587852812508679844,,366,133185864
1587852813506418594,,367,130882979
1587852814507037969,,368,131136895
1587852815506058969,,369,130795002
1587852816506771011,,370,130954027
1587852817508418678,,371,132066012
1587852818506894720,,372,131003857
1587852819506761762,,373,131293059
1587852820506102178,,374,130849839
1587852821505486220,,375,130079985
1587852822506471429,,376,130672932
1587852823507994387,,377,132235051
