timestamp,data,secs,nsecs
1587847960624283557,,9,113277912
1587847961624258932,,10,113481998
1587847962625575141,,11,113344908
1587847963637237641,,12,121377945
1587847964633330183,,13,116406917
1587847965639427266,,14,113418102
1587847966628563891,,15,113847971
1587847967633573642,,16,113465071
1587847968641088475,,17,118973970
1587847969638666767,,18,113414049
1587847970649372517,,19,113159895
1587847971627328600,,20,115972042
1587847972626610350,,21,113698006
1587847973624141892,,22,113651037
1587847974623577059,,23,113578081
1587847975624096726,,24,113490105
1587847976623915268,,25,113540888
1587847977624218976,,26,113595009
1587847978623624685,,27,113619089
1587847979624690226,,28,113801002
1587847980627105851,,29,115840912
1587847981624571935,,30,112834930
1587847982627647102,,31,117263079
1587847983625245560,,32,113558054
1587847984625095685,,33,113363027
1587847985624638310,,34,114228010
1587847986624303144,,35,114000082
1587847987624766686,,36,113738060
1587847988629667561,,37,112915993
1587847989623677852,,38,113286018
1587847990628126436,,39,114183903
1587847991622917769,,40,112586975
1587847992627652103,,41,113883018
1587847993626065603,,42,113318920
1587847994626484103,,43,113419056
1587847995627267020,,44,113678932
1587847996626189020,,45,113866091
1587847997626760520,,46,113692999
1587847998627418687,,47,113528967
1587847999629183104,,48,113992929
1587848000626954937,,49,116820097
1587848001627353604,,50,113579035
1587848002626018021,,51,113009929
1587848003627028479,,52,113480091
1587848004625580854,,53,113563061
1587848005627219396,,54,113584041
1587848006624797355,,55,112811088
1587848007626534313,,56,112802028
1587848008626085771,,57,112803936
1587848009627788897,,58,116192102
1587848010626829272,,59,113559007
1587848011626151397,,60,113651037
1587848012625752730,,61,113574982
1587848013626852564,,62,116193056
1587848014624825689,,63,112587929
1587848015626429106,,64,114044905
1587848016626563689,,65,114056110
1587848017625622481,,66,113552093
1587848018625464481,,67,113570928
1587848019627105106,,68,114384889
1587848020627394898,,69,114067077
1587848021628939440,,70,114090919
1587848022626904148,,71,113224983
1587848023625946315,,72,113579988
1587848024623657607,,73,113061905
1587848025627523523,,74,116794109
1587848026627402107,,75,113550901
1587848027624564857,,76,112783909
1587848028626297190,,77,113590002
1587848029627939732,,78,114656925
1587848030626363024,,79,116128921
1587848031625447607,,80,113296985
1587848032627769941,,81,116147995
1587848033623905941,,82,113608122
1587848034626357025,,83,114073038
1587848035624082441,,84,113688946
1587848036627895816,,85,113563061
1587848037628677483,,86,115159988
1587848038626928483,,87,113666057
1587848039628169233,,88,115042925
1587848040628253400,,89,113816023
1587848041625518109,,90,113311052
1587848042627442859,,91,113816023
1587848043625709984,,92,113533974
1587848044625146026,,93,112771034
1587848045626053151,,94,113598108
1587848046626151401,,95,113557100
1587848047627633443,,96,113840103
1587848048627008151,,97,113593101
1587848049626033693,,98,113431930
1587848050625992860,,99,113878012
1587848051626344693,,100,114049911
1587848052626537360,,101,114094972
1587848053627666277,,102,113600015
1587848054626822152,,103,113555908
1587848055626398485,,104,113545894
1587848056625448152,,105,113620996
1587848057626706069,,106,113537073
1587848058623000819,,107,112726927
1587848059624863861,,108,112780094
1587848060625579861,,109,113564014
1587848061626122986,,110,113801002
1587848062623131153,,111,112790108
1587848063623820486,,112,113534927
1587848064623321320,,113,113012075
1587848065625048403,,114,112823963
1587848066624200237,,115,113547087
1587848067627715820,,116,114268064
1587848068629033154,,117,113775968
1587848069627746654,,118,113357067
1587848070629833320,,119,115360975
1587848071626362362,,120,113455057
1587848072632427696,,121,115978002
1587848073624641529,,122,112822056
1587848074625999404,,123,113586902
1587848075627048821,,124,113818884
1587848076627396655,,125,112792969
1587848077628824446,,126,114675999
1587848078626711488,,127,113554954
1587848079625684280,,128,113547087
1587848080625139822,,129,113544941
1587848081625842613,,130,112950086
1587848082628132072,,131,114428997
1587848083626187030,,132,113698959
1587848084625785447,,133,113574028
1587848085625894656,,134,113730907
1587848086627034197,,135,114023924
1587848087625900698,,136,113759041
1587848088626624406,,137,113780975
1587848089626197364,,138,112806082
1587848090626583198,,139,113843918
1587848091626299281,,140,113348007
1587848092628574240,,141,114561081
1587848093626403740,,142,113059997
1587848094627501365,,143,113575935
1587848095627306198,,144,112586021
1587848096626516990,,145,112973928
1587848097625661740,,146,113651991
1587848098627596949,,147,113960028
1587848099627198699,,148,113599062
1587848100628143782,,149,113372087
1587848101626795949,,150,114095926
1587848102626509199,,151,114561081
1587848103625698991,,152,113384008
1587848104626143741,,153,114382982
1587848105625767616,,154,113818884
1587848106625317408,,155,113570928
1587848107626030533,,156,113801002
1587848108628786742,,157,113832950
1587848109627915242,,158,114804029
1587848110627051284,,159,113939047
1587848111627181159,,160,113325119
1587848112628673075,,161,114950895
1587848113625582576,,162,113061905
1587848114627607534,,163,113825083
1587848115627229243,,164,112572908
1587848116628941618,,165,114981890
1587848117629202743,,166,116496086
1587848118626812993,,167,114187956
1587848119626013326,,168,113928079
1587848120625507201,,169,113532066
1587848121624818702,,170,112869978
1587848122625220452,,171,113547087
1587848123625309368,,172,113572120
1587848124626755035,,173,113511085
1587848125626152744,,174,113553047
1587848126626034869,,175,113562107
1587848127625947244,,176,113955974
1587848128626382911,,177,114487886
1587848129626118119,,178,113867044
1587848130626735994,,179,113686085
1587848131625903369,,180,113604069
1587848132625318161,,181,113600015
1587848133625861620,,182,112883091
1587848134627161161,,183,113630056
1587848135625893203,,184,113358021
1587848136626240245,,185,113133907
1587848137627601162,,186,114556074
1587848138627072662,,187,113570928
1587848139625938579,,188,113400936
1587848140623352704,,189,113226890
1587848141628973329,,190,113694906
1587848142627265912,,191,116357088
1587848143625216663,,192,113115072
1587848144625484496,,193,113569975
1587848145625723663,,194,113769054
1587848146625423246,,195,113576889
1587848147626150788,,196,113734007
1587848148625866330,,197,114039898
1587848149625887788,,198,114111900
1587848150627409872,,199,114418983
1587848151625943872,,200,113854885
1587848152625426830,,201,113394975
1587848153624503997,,202,112752914
1587848154625336414,,203,113460064
1587848155626177081,,204,113553047
1587848156625785372,,205,112948894
1587848157627938456,,206,116115093
1587848158626840539,,207,113543033
1587848159624464664,,208,113022089
1587848160626640665,,209,114232063
1587848161623075915,,210,112725973
1587848162624168790,,211,113591909
1587848163624725457,,212,112767935
1587848164627690790,,213,117305994
1587848165627018207,,214,113584995
1587848166626474749,,215,113621950
1587848167626966665,,216,114500999
1587848168626139290,,217,114286899
1587848169626844582,,218,113660097
1587848170628990374,,219,113677025
1587848171629690499,,220,116348982
1587848172626052083,,221,112771034
1587848173627097249,,222,113554954
1587848174626068291,,223,115657091
1587848175627040541,,224,113738060
1587848176627314958,,225,114471912
1587848177627027792,,226,113552093
1587848178626928833,,227,116441011
1587848179627929333,,228,113835096
1587848180624898917,,229,112803936
1587848181631719292,,230,113405943
1587848182627895250,,231,117633104
1587848183627758417,,232,113544941
1587848184626945959,,233,112576008
1587848185628727459,,234,112711906
1587848186626793668,,235,113554954
1587848187625425168,,236,113364935
1587848188627354210,,237,113837004
1587848189627355710,,238,113100052
1587848190626668460,,239,113451958
1587848191628566293,,240,112874031
1587848192626906793,,241,116110086
1587848193628246918,,242,117095947
1587848194629274252,,243,116914034
1587848195627403294,,244,114034891
1587848196623905752,,245,113626957
1587848197626105127,,246,113117933
1587848198626667377,,247,114783048
1587848199627781044,,248,113847971
1587848200626891503,,249,113559961
1587848201630702044,,250,116332054
1587848202629326253,,251,113461971
1587848203628368836,,252,112761020
1587848204630849378,,253,119256019
1587848205626271962,,254,113718033
1587848206627138587,,255,113909960
1587848207627040295,,256,114201069
1587848208627176545,,257,113735914
1587848209627411629,,258,116410971
1587848210625938921,,259,113672972
1587848211627944004,,260,113403082
1587848212626620837,,261,113558054
1587848213627128963,,262,113570928
1587848214628383338,,263,113217115
1587848215625879671,,264,113694906
1587848216627654755,,265,114278078
1587848217626405588,,266,113111973
1587848218626355796,,267,112802028
1587848219627590797,,268,113775968
1587848220625659297,,269,113699913
1587848221626933338,,270,113686085
1587848222625442839,,271,113136053
1587848223625671464,,272,113608122
1587848224625405922,,273,113115072
1587848225627108422,,274,116605997
1587848226625905464,,275,113323927
1587848227625891256,,276,113831997
1587848228625226506,,277,112828970
1587848229626571089,,278,113836050
1587848230626186506,,279,113600969
1587848231628852381,,280,113365888
1587848232632612631,,281,113496065
1587848233626759340,,282,113580942
1587848234626523423,,283,113572120
1587848235628420340,,284,114243984
1587848236628727632,,285,113569975
1587848237626517757,,286,113755941
1587848238626874382,,287,113492012
1587848239625306674,,288,113583088
1587848240623827882,,289,113817930
1587848241625636216,,290,113394022
1587848242625523758,,291,113375902
1587848243625353174,,292,113568067
1587848244624747050,,293,112644911
1587848245627811633,,294,113626003
1587848246625611841,,295,113529920
1587848247625248967,,296,113017082
1587848248627510967,,297,113457918
1587848249625815050,,298,113840103
1587848250627556634,,299,114563942
1587848251627054634,,300,112844944
1587848252626464676,,301,112695932
1587848253625804592,,302,113553047
1587848254625701134,,303,113573074
1587848255625782801,,304,113672972
1587848256626866676,,305,113568067
1587848257627403634,,306,115169048
1587848258624689885,,307,112725973
1587848259626454760,,308,113560915
1587848260626482218,,309,113534927
1587848261626605468,,310,116208076
1587848262624503843,,311,113578081
1587848263626445093,,312,112818956
1587848264628580135,,313,114012003
1587848265627870802,,314,113579988
1587848266625714761,,315,113265037
1587848267625303011,,316,112931013
1587848268625916302,,317,113765955
1587848269627661886,,318,114635944
1587848270626762428,,319,113572120
1587848271622638594,,320,112550974
1587848272625879261,,321,112502098
1587848273629300886,,322,116329908
1587848274626583220,,323,116138935
1587848275626916387,,324,114022970
1587848276625684137,,325,113627910
1587848277625186178,,326,113312006
1587848278625972012,,327,113585949
1587848279626440554,,328,113744020
1587848280626036346,,329,113285065
1587848281626427137,,330,113802910
1587848282627478512,,331,113816976
1587848283626677596,,332,113543033
1587848284626971804,,333,113506079
1587848285626685013,,334,113812923
1587848286627145263,,335,113590956
1587848287626832930,,336,113135099
1587848288627138805,,337,113281965
1587848289627003680,,338,114155054
1587848290626916138,,339,113917112
1587848291630486347,,340,114763021
1587848292628390222,,341,114532947
1587848293627334972,,342,116266966
1587848294626836472,,343,113668918
1587848295626678847,,344,112814903
1587848296627197972,,345,113286972
1587848297626786806,,346,113540888
1587848298626004056,,347,113593101
1587848299626141056,,348,114026069
1587848300626291181,,349,113451958
1587848301629961681,,350,113547087
1587848302627221681,,351,113559007
1587848303626357640,,352,116182089
1587848304626811515,,353,113605976
1587848305624837223,,354,112504959
1587848306624741099,,355,112719059
1587848307627925724,,356,113450050
1587848308629619807,,357,113626957
1587848309625173349,,358,113011122
1587848310627088849,,359,116128921
1587848311627379974,,360,113624096
1587848312626864849,,361,112759113
1587848313626934099,,362,113202095
1587848314627743558,,363,113131046
1587848315628382600,,364,113883018
1587848316626605975,,365,113636017
1587848317628569933,,366,114819050
1587848318629017392,,367,117638111
1587848319627150142,,368,113861084
1587848320625189475,,369,113579988
1587848321622668017,,370,112423897
1587848322631938726,,371,120553016
1587848323625140392,,372,113570928
1587848324625155059,,373,113383055
1587848325625672143,,374,113387108
1587848326625822393,,375,113574982
1587848327626183143,,376,114095926
1587848328627096685,,377,113106012
1587848329622466351,,378,112365961
1587848330626318685,,379,114085913
1587848331628594977,,380,113343954
1587848332625372268,,381,113337040
1587848333625789477,,382,113807916
1587848334626429644,,383,113969087
