timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1587850187402059781,,1,,1587850187,399648904,'',"""psig""",0.906813263893,460.758270264
1587850187657396740,,2,,1587850187,654092073,'',"""psig""",0.901538491249,457.461578369
1587850187923432698,,3,,1587850187,903753995,'',"""psig""",0.890989005566,450.868133545
1587850188160250823,,4,,1587850188,150865077,'',"""psig""",0.906373679638,460.483551025
1587850188401684990,,5,,1587850188,399076938,'',"""psig""",0.907692372799,461.307739258
1587850188658060323,,6,,1587850188,653712034,'',"""psig""",0.889670312405,450.043945312
1587850188934762073,,7,,1587850188,916742086,'',"""psig""",0.90241765976,458.011016846
1587850189157459990,,8,,1587850189,151061058,'',"""psig""",0.907252788544,461.032989502
1587850189400542281,,9,,1587850189,398818969,'',"""psig""",0.90901106596,462.131896973
1587850189653559823,,10,,1587850189,649434089,'',"""psig""",0.903296768665,458.56048584
1587850189901046156,,11,,1587850189,899291038,'',"""psig""",0.905934095383,460.208831787
1587850190155699156,,12,,1587850190,149286985,'',"""psig""",0.907692372799,461.307739258
1587850190401147782,,13,,1587850190,399158000,'',"""psig""",0.907252788544,461.032989502
1587850190652982365,,14,,1587850190,651272058,'',"""psig""",0.905054986477,459.659362793
1587850190909211698,,15,,1587850190,907067060,'',"""psig""",0.903296768665,458.56048584
1587850191152922990,,16,,1587850191,151166915,'',"""psig""",0.905494570732,459.934112549
1587850191409490407,,17,,1587850191,406852960,'',"""psig""",0.905494570732,459.934112549
1587850191654019032,,18,,1587850191,652436017,'',"""psig""",0.905934095383,460.208831787
1587850191902165532,,19,,1587850191,900067090,'',"""psig""",0.906373679638,460.483551025
1587850192152932407,,20,,1587850192,150875091,'',"""psig""",0.905494570732,459.934112549
1587850192415094532,,21,,1587850192,401768922,'',"""psig""",0.904615461826,459.384643555
1587850192655215698,,22,,1587850192,651273012,'',"""psig""",0.904175877571,459.109924316
1587850192909345198,,23,,1587850192,906362056,'',"""psig""",0.901538491249,457.461578369
1587850193171598740,,24,,1587850193,169769048,'',"""psig""",0.901978075504,457.736297607
1587850193401823240,,25,,1587850193,398791074,'',"""psig""",0.904175877571,459.109924316
1587850193666272532,,26,,1587850193,663290977,'',"""psig""",0.917362689972,467.35168457
1587850193903003740,,27,,1587850193,901467084,'',"""psig""",0.899780213833,456.362640381
1587850194152719157,,28,,1587850194,150914907,'',"""psig""",0.901978075504,457.736297607
1587850194401272615,,29,,1587850194,399436950,'',"""psig""",0.905054986477,459.659362793
1587850194655963365,,30,,1587850194,654047966,'',"""psig""",0.891428589821,451.142852783
1587850194902838657,,31,,1587850194,900379896,'',"""psig""",0.90241765976,458.011016846
1587850195152184949,,32,,1587850195,148828029,'',"""psig""",0.907252788544,461.032989502
1587850195403975324,,33,,1587850195,399677038,'',"""psig""",0.907252788544,461.032989502
1587850195653812115,,34,,1587850195,652201890,'',"""psig""",0.903296768665,458.56048584
