timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1613697724843688724,,1,,1613697724,840439081,'',"""celsius""",0.96395611763,342.513580322
1613697725849392683,,2,,1613697725,847234010,'',"""celsius""",0.960000038147,340.558898926
1613697726842780891,,3,,1613697726,840354919,'',"""celsius""",0.960000038147,340.558898926
1613697727842567183,,4,,1613697727,840511083,'',"""celsius""",0.962637424469,341.862121582
1613697728843943725,,5,,1613697728,842329978,'',"""celsius""",0.965714335442,343.382049561
1613697729843575975,,6,,1613697729,840183019,'',"""celsius""",0.967472553253,344.250366211
1613697730842412975,,7,,1613697730,839752912,'',"""celsius""",0.965714335442,343.382049561
1613697731846538934,,8,,1613697731,841240882,'',"""celsius""",0.967472553253,344.250366211
1613697732842712350,,9,,1613697732,840670108,'',"""celsius""",0.965274751186,343.16494751
1613697733845783309,,10,,1613697733,843930006,'',"""celsius""",0.963516533375,342.296417236
1613697734842305017,,11,,1613697734,840080022,'',"""celsius""",0.969230830669,345.118499756
1613697735842902392,,12,,1613697735,840378046,'',"""celsius""",0.964395642281,342.730712891
1613697736846353892,,13,,1613697736,844505071,'',"""celsius""",0.97054952383,345.769500732
1613697737842098476,,14,,1613697737,839751005,'',"""celsius""",0.967912137508,344.467407227
1613697738842461559,,15,,1613697738,840167045,'',"""celsius""",0.970989048481,345.986480713
1613697739842979434,,16,,1613697739,840172052,'',"""celsius""",0.970989048481,345.986480713
1613697740842387935,,17,,1613697740,840578079,'',"""celsius""",0.97054952383,345.769500732
1613697741846315893,,18,,1613697741,843755006,'',"""celsius""",0.969230830669,345.118499756
1613697742842292476,,19,,1613697742,839725017,'',"""celsius""",0.972307741642,346.637359619
1613697743843164268,,20,,1613697743,840292930,'',"""celsius""",0.971428632736,346.203430176
1613697744847532852,,21,,1613697744,845666885,'',"""celsius""",0.968351721764,344.684448242
1613697745845103102,,22,,1613697745,843350887,'',"""celsius""",0.972307741642,346.637359619
1613697746841971019,,23,,1613697746,839873075,'',"""celsius""",0.970109939575,345.552490234
1613697747842915394,,24,,1613697747,841080904,'',"""celsius""",0.971428632736,346.203430176
1613697748843659227,,25,,1613697748,840290069,'',"""celsius""",0.972307741642,346.637359619
1613697749842922769,,26,,1613697749,840471982,'',"""celsius""",0.971428632736,346.203430176
1613697750843103977,,27,,1613697750,841231107,'',"""celsius""",0.969230830669,345.118499756
1613697751847215394,,28,,1613697751,844698905,'',"""celsius""",0.967912137508,344.467407227
1613697752845690394,,29,,1613697752,842814922,'',"""celsius""",0.973186850548,347.071228027
1613697753844070103,,30,,1613697753,840426921,'',"""celsius""",0.968351721764,344.684448242
1613697754841593686,,31,,1613697754,839804887,'',"""celsius""",0.967033028603,344.033294678
1613697755842382145,,32,,1613697755,840421915,'',"""celsius""",0.967472553253,344.250366211
1613697756842383520,,33,,1613697756,840552091,'',"""celsius""",0.975384652615,348.155700684
1613697757842480770,,34,,1613697757,840430974,'',"""celsius""",0.969230830669,345.118499756
1613697758843405978,,35,,1613697758,841586112,'',"""celsius""",0.971868157387,346.420410156
1613697759846880187,,36,,1613697759,844818115,'',"""celsius""",0.96967035532,345.335510254
1613697760842605020,,37,,1613697760,840543985,'',"""celsius""",0.973186850548,347.071228027
1613697761842146562,,38,,1613697761,840292930,'',"""celsius""",0.974945127964,347.938812256
1613697762842278396,,39,,1613697762,840425968,'',"""celsius""",0.969230830669,345.118499756
1613697763842370187,,40,,1613697763,840570926,'',"""celsius""",0.975384652615,348.155700684
1613697764842800521,,41,,1613697764,840378046,'',"""celsius""",0.967472553253,344.250366211
1613697765842031104,,42,,1613697765,839728116,'',"""celsius""",0.972747325897,346.854278564
1613697766842998229,,43,,1613697766,841207981,'',"""celsius""",0.971428632736,346.203430176
1613697767843372896,,44,,1613697767,840800046,'',"""celsius""",0.973626434803,347.288146973
1613697768844645688,,45,,1613697768,842711925,'',"""celsius""",0.973626434803,347.288146973
1613697769846967063,,46,,1613697769,842354059,'',"""celsius""",0.974945127964,347.938812256
1613697770847277271,,47,,1613697770,844000101,'',"""celsius""",0.973626434803,347.288146973
1613697771846152897,,48,,1613697771,841084957,'',"""celsius""",0.963516533375,342.296417236
1613697772844199438,,49,,1613697772,842031955,'',"""celsius""",0.966153919697,343.599151611
1613697773843120147,,50,,1613697773,841417074,'',"""celsius""",0.97054952383,345.769500732
1613697774848781522,,51,,1613697774,846261024,'',"""celsius""",0.970989048481,345.986480713
1613697775843437647,,52,,1613697775,840378046,'',"""celsius""",0.970109939575,345.552490234
1613697776843936397,,53,,1613697776,842155933,'',"""celsius""",0.970109939575,345.552490234
1613697777843743772,,54,,1613697777,841593980,'',"""celsius""",0.967912137508,344.467407227
1613697778859943939,,55,,1613697778,857953071,'',"""celsius""",0.968791246414,344.901489258
1613697779843167648,,56,,1613697779,841466903,'',"""celsius""",0.972747325897,346.854278564
1613697780844604148,,57,,1613697780,840209007,'',"""celsius""",0.970989048481,345.986480713
1613697781858476648,,58,,1613697781,855815887,'',"""celsius""",0.973186850548,347.071228027
1613697782846507856,,59,,1613697782,842756032,'',"""celsius""",0.972307741642,346.637359619
1613697783852324523,,60,,1613697783,849836111,'',"""celsius""",0.973626434803,347.288146973
