timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1613697725033989433,,1,,1613697725,11044979,'',"""psig""",0.316923081875,55.1592521667
1613697725276255308,,2,,1613697725,261459112,'',"""psig""",0.314285725355,53.711681366
1613697725512808891,,3,,1613697725,510885953,'',"""psig""",0.316483527422,54.9179878235
1613697725778662016,,4,,1613697725,762595891,'',"""psig""",0.316923081875,55.1592521667
1613697726021737558,,5,,1613697726,10929107,'',"""psig""",0.314285725355,53.711681366
1613697726266346600,,6,,1613697726,264507055,'',"""psig""",0.312967032194,52.9878997803
1613697726517743100,,7,,1613697726,515630960,'',"""psig""",0.316043972969,54.6767272949
1613697726763344016,,8,,1613697726,761462926,'',"""psig""",0.315164834261,54.1942062378
1613697727015964225,,9,,1613697727,14107942,'',"""psig""",0.314285725355,53.711681366
1613697727263355808,,10,,1613697727,261394977,'',"""psig""",0.310769230127,51.7815933228
1613697727513969808,,11,,1613697727,511379957,'',"""psig""",0.312087923288,52.5053787231
1613697727764041183,,12,,1613697727,760806083,'',"""psig""",0.313846170902,53.4704208374
1613697728012377391,,13,,1613697728,10804891,'',"""psig""",0.317362636328,55.4005126953
1613697728262661600,,14,,1613697728,260773897,'',"""psig""",0.317802190781,55.6417732239
1613697728512770058,,15,,1613697728,510956048,'',"""psig""",0.313406586647,53.2291603088
1613697728763026725,,16,,1613697728,761481046,'',"""psig""",0.314725279808,53.9529457092
1613697729016029641,,17,,1613697729,14483928,'',"""psig""",0.316043972969,54.6767272949
1613697729263294725,,18,,1613697729,261771917,'',"""psig""",0.313406586647,53.2291603088
1613697729514992725,,19,,1613697729,513246059,'',"""psig""",0.314725279808,53.9529457092
1613697729764267475,,20,,1613697729,762520074,'',"""psig""",0.311648368835,52.2641143799
1613697730017801975,,21,,1613697730,12064933,'',"""psig""",0.313846170902,53.4704208374
1613697730266275475,,22,,1613697730,261689901,'',"""psig""",0.313406586647,53.2291603088
1613697730512765392,,23,,1613697730,510868072,'',"""psig""",0.312967032194,52.9878997803
1613697730766149517,,24,,1613697730,762681961,'',"""psig""",0.310329675674,51.5403327942
1613697731012976142,,25,,1613697731,10874032,'',"""psig""",0.313406586647,53.2291603088
1613697731264038683,,26,,1613697731,262476921,'',"""psig""",0.311648368835,52.2641143799
1613697731514100850,,27,,1613697731,511307001,'',"""psig""",0.312087923288,52.5053787231
1613697731763058100,,28,,1613697731,761399984,'',"""psig""",0.314285725355,53.711681366
1613697732013182142,,29,,1613697732,11382102,'',"""psig""",0.31120878458,52.0228538513
1613697732263167975,,30,,1613697732,261338949,'',"""psig""",0.311648368835,52.2641143799
