timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1613697725830244141,,1,,1613697725,825805902,'',"""psig""",0.223736256361,4.01185703278
1613697726075755099,,2,,1613697726,73661088,'',"""psig""",0.222857147455,3.52933430672
1613697726323544891,,3,,1613697726,321763992,'',"""psig""",0.223296701908,3.77059555054
1613697726571560975,,4,,1613697726,569982051,'',"""psig""",0.221098899841,2.56428933144
1613697726822908725,,5,,1613697726,820692062,'',"""psig""",0.223296701908,3.77059555054
1613697727072788975,,6,,1613697727,70924997,'',"""psig""",0.223736256361,4.01185703278
1613697727321345516,,7,,1613697727,319643020,'',"""psig""",0.222417578101,3.2880730629
1613697727571857975,,8,,1613697727,569180965,'',"""psig""",0.220219776034,2.0817668438
1613697727823433058,,9,,1613697727,820662975,'',"""psig""",0.221098899841,2.56428933144
1613697728072418808,,10,,1613697728,70683956,'',"""psig""",0.223296701908,3.77059555054
1613697728321496183,,11,,1613697728,319108963,'',"""psig""",0.223736256361,4.01185703278
1613697728571592641,,12,,1613697728,569833993,'',"""psig""",0.221538454294,2.80555057526
1613697728821483100,,13,,1613697728,819298028,'',"""psig""",0.222857147455,3.52933430672
1613697729071273683,,14,,1613697729,69416999,'',"""psig""",0.222417578101,3.2880730629
1613697729323582350,,15,,1613697729,319423913,'',"""psig""",0.220659345388,2.32302808762
1613697729571518225,,16,,1613697729,569262027,'',"""psig""",0.222857147455,3.52933430672
1613697729823644683,,17,,1613697729,820215940,'',"""psig""",0.221538454294,2.80555057526
1613697730074558392,,18,,1613697730,71655988,'',"""psig""",0.223736256361,4.01185703278
1613697730322987475,,19,,1613697730,321259021,'',"""psig""",0.223736256361,4.01185703278
1613697730573744267,,20,,1613697730,569242954,'',"""psig""",0.219780221581,1.84050559998
1613697730821506225,,21,,1613697730,819031000,'',"""psig""",0.224175825715,4.25311803818
1613697731072708725,,22,,1613697731,69814920,'',"""psig""",0.223296701908,3.77059555054
1613697731321281892,,23,,1613697731,319132089,'',"""psig""",0.222417578101,3.2880730629
1613697731575835517,,24,,1613697731,574229001,'',"""psig""",0.222857147455,3.52933430672
1613697731821100142,,25,,1613697731,819084882,'',"""psig""",0.223296701908,3.77059555054
1613697732071326600,,26,,1613697732,69400072,'',"""psig""",0.221538454294,2.80555057526
1613697732324207934,,27,,1613697732,322022914,'',"""psig""",0.223296701908,3.77059555054
1613697732571158017,,28,,1613697732,569278955,'',"""psig""",0.221538454294,2.80555057526
1613697732821117267,,29,,1613697732,819241046,'',"""psig""",0.223736256361,4.01185703278
