timestamp,header,seq,stamp,secs,nsecs,frame_id,unit,voltage,reading
1587852265020811154,,4506,,1587852264,967098951,'',"""psig""",1.7191208601,968.450561523
1587852265240015654,,4507,,1587852265,230590105,'',"""psig""",1.70461535454,959.384643555
1587852265473751571,,4508,,1587852265,466860055,'',"""psig""",1.71956038475,968.725280762
1587852265727914946,,4509,,1587852265,717017889,'',"""psig""",1.71868133545,968.175842285
1587852265975645654,,4510,,1587852265,968934059,'',"""psig""",1.70989012718,962.681335449
1587852266225722237,,4511,,1587852266,217031002,'',"""psig""",1.71736264229,967.351623535
1587852266479386779,,4512,,1587852266,469255924,'',"""psig""",1.70549452305,959.934082031
1587852266722181946,,4513,,1587852266,716753005,'',"""psig""",1.71560442448,966.252746582
1587852266972760696,,4514,,1587852266,966937065,'',"""psig""",1.71648347378,966.802185059
1587852267230249446,,4515,,1587852267,217078924,'',"""psig""",1.71604394913,966.52746582
1587852267475756862,,4516,,1587852267,466957092,'',"""psig""",1.71428573132,965.428588867
1587852267722673404,,4517,,1587852267,717494010,'',"""psig""",1.71208786964,964.054931641
1587852267973038071,,4518,,1587852267,967144012,'',"""psig""",1.71560442448,966.252746582
1587852268224304029,,4519,,1587852268,217015981,'',"""psig""",1.71340656281,964.879150391
1587852268478870446,,4520,,1587852268,470983982,'',"""psig""",1.69670331478,954.439575195
1587852268722955904,,4521,,1587852268,717344045,'',"""psig""",1.71208786964,964.054931641
1587852268974389404,,4522,,1587852268,968162059,'',"""psig""",1.71076917648,963.230773926
1587852269225980238,,4523,,1587852269,217349052,'',"""psig""",1.70989012718,962.681335449
1587852269478612321,,4524,,1587852269,468766927,'',"""psig""",1.70197796822,957.73626709
1587852269723980363,,4525,,1587852269,717530965,'',"""psig""",1.70725274086,961.032958984
1587852269973617279,,4526,,1587852269,966706037,'',"""psig""",1.71076917648,963.230773926
1587852270229354029,,4527,,1587852270,217859029,'',"""psig""",1.7050549984,959.659362793
1587852270480043404,,4528,,1587852270,468195915,'',"""psig""",1.70461535454,959.384643555
1587852270723546821,,4529,,1587852270,717214107,'',"""psig""",1.70813190937,961.582397461
1587852270972578655,,4530,,1587852270,966927051,'',"""psig""",1.70857143402,961.857116699
1587852271228027655,,4531,,1587852271,217088937,'',"""psig""",1.70637369156,960.483520508
1587852271476337321,,4532,,1587852271,466917037,'',"""psig""",1.7059340477,960.20880127
1587852271723947780,,4533,,1587852271,717044115,'',"""psig""",1.7050549984,959.659362793
