timestamp,data,secs,nsecs
1587852264922041362,,1139,189648867
1587852265924058362,,1140,192990065
1587852266921687654,,1141,189842939
1587852267920512154,,1142,189610958
1587852268921107654,,1143,189157009
1587852269919934488,,1144,188791990
1587852270922247196,,1145,190481901
1587852271921958613,,1146,189841032
1587852272920950946,,1147,189179897
1587852273920646738,,1148,189784050
1587852274921941488,,1149,189875841
1587852275924317780,,1150,190201998
1587852276921470947,,1151,190058947
1587852277921040614,,1152,189167023
1587852278922411697,,1153,189991951
1587852279924326864,,1154,189411879
1587852280922675947,,1155,189736843
1587852281922951031,,1156,191128969
1587852282921695406,,1157,190306902
1587852283929583948,,1158,197823048
1587852284924734531,,1159,193532944
1587852285922918198,,1160,192113876
1587852286921004323,,1161,189796925
1587852287920352990,,1162,189107895
1587852288920729573,,1163,189384937
1587852289921432657,,1164,189704895
1587852290920929115,,1165,189130068
1587852291922480865,,1166,190832853
1587852292921002240,,1167,189457893
1587852293922404199,,1168,191359043
1587852294920834074,,1169,189805984
1587852295921170283,,1170,189725876
1587852296953248783,,1171,196159840
