timestamp,data
1587854180380615882,0
1587854181396798799,0
1587854182354116549,0
1587854183353660841,0
1587854184353536924,0
1587854185353447133,0
1587854186353541425,0
1587854187353395466,0
1587854188353629591,0
1587854189354224883,0
1587854190357150967,0
1587854191353124425,0
1587854192354743217,0
1587854193355097925,0
1587854194357723425,0
1587854195353629509,0
1587854196358033217,0
1587854197354111051,0
1587854198353617051,0
1587854199356341551,0
1587854200358579218,0
1587854201366825051,0
1587854202354384968,0
1587854203354613343,0
1587854204354729885,0
1587854205355277927,0
1587854206353709010,0
1587854207353053885,0
1587854208353271094,0
1587854209353593761,0
1587854210353825636,0
1587854211354064553,0
1587854212353659428,0
1587854213354183011,0
1587854214356032636,0
1587854215354865261,0
1587854216365271511,0
1587854217355273928,0
1587854218354077053,0
1587854219355113345,0
1587854220354353470,0
1587854221353016387,0
1587854222353929095,0
1587854223356491012,0
1587854224354650512,0
1587854225352976263,0
1587854226353549846,0
1587854227354914846,0
1587854228353795721,0
1587854229354737513,0
1587854230355153638,0
1587854231354209555,0
1587854232353416638,0
1587854233354905388,0
1587854234353792680,0
1587854235356129514,0
1587854236353230139,0
1587854237353792847,0
1587854238352688389,0
1587854239353259764,0
1587854240353768056,0
1587854241353949306,0
1587854242355193765,0
1587854243354423681,0
1587854244353514140,0
1587854245364700807,0
1587854246359005932,0
1587854247365893348,0
1587854248353214182,0
1587854249354416099,0
1587854250354092557,0
1587854251353571099,0
1587854252357654766,0
1587854253354020891,0
1587854254353396474,0
1587854255353776724,0
1587854256354118350,0
1587854257353624975,0
1587854258354834100,0
1587854259357761642,0
1587854260359748392,0
1587854261355778267,0
1587854262357038350,0
1587854263366996017,0
1587854264355047059,0
1587854265354238726,0
1587854266354697309,0
1587854267353448351,0
1587854268354469601,0
1587854269354548309,0
1587854270355700643,0
1587854271356895851,0
1587854272353109726,0
1587854273353728977,0
1587854274354555352,0
1587854275354181143,0
1587854276355754019,0
1587854277355902685,0
1587854278353658227,0
1587854279354288852,0
1587854280355147769,0
1587854281353451728,0
1587854282358405269,0
1587854283353321561,0
1587854284353625186,0
1587854285354527728,0
1587854286353630270,0
1587854287355631187,0
1587854288354815437,0
1587854289355899187,0
1587854290354119687,0
1587854291361327187,0
1587854292354914187,0
1587854293353782771,0
1587854294353115479,0
1587854295367267979,0
1587854296354534729,0
1587854297356899646,0
1587854298355366896,0
1587854299357344188,0
1587854300353779771,0
1587854301364757480,0
1587854302353040688,0
1587854303357206438,0
1587854304353903522,0
1587854305353398439,0
1587854306354034647,0
1587854307355133397,0
1587854308353273189,0
1587854309355272023,0
1587854310355951898,0
1587854311354247564,0
1587854312354113106,0
1587854313356279898,0
1587854314354142398,0
1587854315357201898,0
1587854316353681648,0
1587854317354263940,0
1587854318371555274,0
1587854319359968274,0
1587854320355129357,0
1587854321365683607,0
1587854322354180274,0
1587854323356937191,0
1587854324354011399,0
1587854325356171316,0
1587854326355130275,0
1587854327353814275,0
1587854328353742275,0
1587854329353519067,0
