timestamp,data,secs,nsecs
1587854175387723215,,11,172839880
1587854176392224632,,12,173377037
1587854177416867632,,13,188596010
1587854178402456465,,14,180055856
1587854179387373799,,15,173064947
1587854180399601257,,16,175219059
1587854181397703216,,17,173207044
1587854182386880382,,18,172770023
1587854183387127341,,19,173109054
1587854184387039549,,20,173099041
1587854185388174174,,21,173320055
1587854186386925716,,22,172966003
1587854187387409883,,23,172572851
1587854188387555466,,24,173120022
1587854189389450800,,25,173210859
1587854190388885133,,26,173516988
1587854191387219425,,27,172765016
1587854192388873800,,28,173328876
1587854193389180134,,29,174517870
1587854194388290175,,30,173943996
1587854195388824842,,31,172971010
1587854196388852634,,32,174557924
1587854197389046634,,33,173619032
1587854198389765343,,34,174732923
1587854199388930593,,35,173120975
1587854200389546343,,36,173909902
1587854201386925176,,37,172840833
1587854202389006260,,38,173583984
1587854203387403177,,39,172674894
1587854204388328802,,40,173949957
1587854205387541843,,41,173092842
1587854206389470052,,42,173720836
1587854207388278635,,43,173423052
1587854208387788010,,44,172513962
1587854209387012802,,45,172482967
1587854210386743886,,46,172639847
1587854211387454553,,47,173042059
1587854212387517094,,48,173251867
1587854213387130886,,49,173051834
1587854214387250970,,50,173013925
1587854215387569678,,51,172878027
1587854216387948886,,52,172976017
1587854217387496387,,53,172904968
1587854218388605887,,54,174074888
1587854219389435012,,55,173313856
1587854220386769637,,56,172688007
1587854221388336137,,57,173068046
1587854222388333429,,58,173182964
1587854223387981471,,59,172354936
1587854224390576512,,60,174114942
1587854225389022054,,61,173162937
1587854226390476013,,62,176182985
1587854227386756679,,63,172389030
1587854228387697888,,64,172477960
1587854229386806763,,65,172658920
1587854230388597680,,66,173336029
1587854231399560347,,67,181921005
1587854232394954805,,68,180549860
1587854233387515597,,69,173228979
1587854234388379139,,70,173550844
1587854235394473264,,71,174979925
1587854236387739764,,72,173063039
1587854237387565181,,73,173441887
1587854238389740514,,74,175390005
1587854239387439598,,75,173187017
1587854240387455639,,76,173177957
1587854241387665223,,77,173210859
1587854242388055265,,78,173002004
1587854243387584848,,79,173038959
1587854244387495348,,80,173198938
1587854245387436807,,81,172940969
1587854246387408348,,82,173116922
1587854247389069682,,83,174389839
1587854248388877224,,84,173089027
1587854249387350182,,85,173112869
1587854250387247682,,86,173009872
1587854251388081391,,87,173451900
1587854252386726849,,88,172392845
1587854253386917099,,89,172813892
1587854254388732808,,90,174159050
1587854255388404849,,91,173444986
1587854256386977516,,92,172761917
1587854257388199266,,93,173542022
1587854258387443975,,94,173055887
1587854259386918433,,95,172684908
1587854260387418142,,96,173065901
1587854261387575308,,97,173202991
1587854262386789725,,98,172541856
1587854263389157350,,99,173265934
1587854264393238309,,100,175551891
1587854265387291851,,101,172780990
1587854266387473434,,102,173231840
1587854267387484101,,103,173084974
1587854268391057309,,104,176405906
1587854269388271726,,105,172432899
1587854270387715310,,106,173054933
1587854271388228560,,107,173235893
1587854272387443226,,108,173018932
1587854273387496227,,109,173145055
1587854274394211727,,110,176844835
1587854275387907185,,111,173161030
1587854276389790102,,112,175109863
1587854277388962727,,113,173930883
1587854278386977311,,114,172375917
1587854279387460311,,115,173127889
1587854280391013061,,116,176897049
1587854281386567478,,117,172490835
1587854282388060561,,118,173469066
1587854283388089436,,119,173161983
1587854284398666770,,120,177404880
1587854285386907061,,121,172579050
1587854286388646603,,122,173464060
1587854287389381353,,123,173411846
1587854288391583562,,124,175247907
1587854289387389603,,125,173101902
1587854290391713270,,126,176239013
1587854291387686270,,127,173224926
1587854292386742104,,128,172665834
1587854293387553646,,129,173091888
1587854294387535854,,130,173097849
1587854295387697604,,131,173339843
1587854296387373104,,132,173101902
1587854297387214688,,133,173074960
1587854298387685605,,134,173169851
1587854299387112563,,135,173099994
1587854300387393813,,136,173130035
1587854301387331730,,137,173043966
1587854302387015147,,138,172777891
1587854303386516272,,139,172443866
1587854304393225855,,140,177386999
1587854305389185647,,141,173022031
1587854306386908814,,142,172634840
1587854307388325939,,143,173286915
1587854308387701147,,144,173228979
1587854309387473606,,145,173377037
1587854310386583398,,146,172474861
1587854311388595106,,147,173022985
1587854312387499690,,148,172504902
1587854313391191773,,149,176975012
1587854314388106815,,150,173061847
1587854315390734690,,151,175843954
1587854316387709773,,152,173269033
1587854317387568065,,153,173182010
1587854318387045565,,154,172776937
