timestamp,data,secs,nsecs
1587854705388241278,,541,173215866
1587854706388637987,,542,173209905
1587854707387325070,,543,173053026
1587854708388687612,,544,173537969
1587854709388749654,,545,173495054
1587854710388002404,,546,173248052
1587854711389397445,,547,174845934
1587854712387110071,,548,173007965
1587854713388715987,,549,173264026
1587854714390103737,,550,173475027
1587854715387513321,,551,173146009
1587854716388370488,,552,173225879
1587854717388732488,,553,174437999
1587854718387179113,,554,172909975
1587854719387331613,,555,172477007
1587854720387973405,,556,173017025
1587854721387319822,,557,173123836
1587854722388114530,,558,172967910
1587854723388222989,,559,173115968
1587854724387277697,,560,173253059
1587854725387942280,,561,173141956
1587854726388813989,,562,173702955
1587854727387364156,,563,172996044
1587854728388750156,,564,172658920
1587854729388450781,,565,174007892
1587854730388635114,,566,173174858
1587854731387647740,,567,172549963
1587854732387469573,,568,173135042
1587854733387589115,,569,172554016
1587854734391033407,,570,173671961
1587854735389468157,,571,174617052
1587854736388616490,,572,173339843
1587854737388159074,,573,173315048
1587854738388207490,,574,172904014
1587854739387235074,,575,172919035
1587854740387432532,,576,173120022
1587854741388481907,,577,172873020
1587854742388033574,,578,173328876
1587854743387517783,,579,173470020
1587854744394406199,,580,175611973
1587854745388318158,,581,173123836
1587854746388220908,,582,172617912
1587854747387387825,,583,172816038
1587854748388320492,,584,172879934
1587854749388495867,,585,173799991
1587854750388921867,,586,172559976
1587854751389932159,,587,173819065
1587854752390385492,,588,174722910
1587854753389392617,,589,172411918
1587854754389227534,,590,174092054
1587854755387711659,,591,172807932
1587854756388547867,,592,172936916
1587854757387727826,,593,173197031
1587854758388787159,,594,173428058
1587854759387428076,,595,173198938
1587854760390286660,,596,173536062
1587854761387340326,,597,172967910
1587854762387326077,,598,172840833
1587854763389107493,,599,173547029
1587854764386677327,,600,172543049
1587854765387393160,,601,173127889
1587854766391724785,,602,176164865
1587854767387691119,,603,173105001
1587854768388476286,,604,172608852
1587854769389264952,,605,174475908
1587854770390203494,,606,174286842
1587854771387419994,,607,173177957
1587854772389273953,,608,173234939
1587854773387662286,,609,172518015
1587854774393503953,,610,172843933
1587854775389268453,,611,174937963
1587854776390968620,,612,174814939
1587854777387016412,,613,172876835
1587854778388230578,,614,173367977
1587854779389796704,,615,173327923
1587854780386935495,,616,172575950
1587854781386971620,,617,172378063
1587854782387635787,,618,172595977
1587854783389473162,,619,174646854
1587854784387127246,,620,172890901
1587854785387576621,,621,172991991
1587854786387441996,,622,173266887
1587854787388729746,,623,172196865
1587854788388407705,,624,174015999
1587854789388456621,,625,173370838
1587854790389844080,,626,174665928
1587854791386712497,,627,172673940
1587854792387271913,,628,173090934
1587854793387943497,,629,172580957
1587854794392805997,,630,178125858
1587854795388083455,,631,173482895
1587854796387491039,,632,172740936
1587854797390494914,,633,174671888
1587854798387350914,,634,173127889
1587854799388322789,,635,173255920
1587854800387204623,,636,173084974
1587854801389557873,,637,175103903
1587854802388053831,,638,173318863
1587854803388962623,,639,174202919
1587854804396929082,,640,178411007
1587854805387014040,,641,172569036
1587854806387764040,,642,173110962
1587854807387051582,,643,172997951
1587854808390546832,,644,174775839
1587854809388420249,,645,173830032
1587854810388010957,,646,173279047
1587854811388046291,,647,173109054
1587854812388113749,,648,173207044
1587854813388942333,,649,173610925
1587854814386488958,,650,172430992
1587854815388274333,,651,173599004
1587854816388238208,,652,173898935
1587854817387172416,,653,173083067
1587854818386826083,,654,172744035
1587854819387225167,,655,172586918
1587854820387609583,,656,172872066
1587854821387212750,,657,173239946
1587854822387459584,,658,173248052
1587854823387684625,,659,173238039
1587854824394092209,,660,174643039
1587854825388363501,,661,173372030
1587854826386843417,,662,172710895
1587854827386776501,,663,172657966
1587854828387554459,,664,173147917
1587854829387236710,,665,172698021
1587854830387786501,,666,173001051
1587854831388401710,,667,173756838
1587854832387539793,,668,173158884
1587854833390332002,,669,174140930
1587854834388220543,,670,173509836
1587854835390270419,,671,176230907
1587854836388366419,,672,174015999
1587854837388355960,,673,172667980
1587854838388467336,,674,173395872
1587854839389482336,,675,173415899
1587854840388435877,,676,173931837
1587854841388373253,,677,174052953
1587854842388367086,,678,173161983
1587854843387727628,,679,172837972
1587854844387107503,,680,172555923
1587854845388049836,,681,173096895
1587854846391011837,,682,176301002
1587854847387727087,,683,173146963
1587854848387644420,,684,173316002
1587854849388324712,,685,173487901
1587854850387397004,,686,173183918
1587854851386727337,,687,172648906
1587854852386841587,,688,172345876
1587854853387436837,,689,172996998
1587854854387014546,,690,172791958
1587854855387634338,,691,173174858
1587854856388112338,,692,173385858
1587854857387214963,,693,172910928
1587854858387262921,,694,172589063
1587854859388329796,,695,173148870
1587854860387421422,,696,173178911
1587854861387653422,,697,173233032
1587854862387633213,,698,173164844
1587854863387106505,,699,172946930
1587854864393206755,,700,175227880
1587854865388326214,,701,173581838
1587854866389471631,,702,173127889
1587854867387545339,,703,173182010
1587854868387704173,,704,173224926
1587854869387717881,,705,173138857
1587854870387009839,,706,172724962
1587854871388056423,,707,173316002
1587854872388935673,,708,173750877
1587854873389836423,,709,173141002
1587854874398161632,,710,182415008
1587854875389823507,,711,173092842
1587854876387622798,,712,173115015
1587854877390190132,,713,175654888
1587854878389783215,,714,174725055
1587854879387648757,,715,173141002
1587854880387165757,,716,172345876
1587854881387368466,,717,173126936
1587854882386899508,,718,172698021
1587854883387316591,,719,172994852
1587854884389649758,,720,174546003
1587854885387923300,,721,173130035
1587854886388162716,,722,173233986
1587854887390715966,,723,175132036
1587854888386321092,,724,172240019
1587854889387435592,,725,173176050
1587854890387255383,,726,173080921
1587854891387621675,,727,173249960
1587854892389654592,,728,173467874
1587854893389724425,,729,175139904
1587854894389516259,,730,175264835
1587854895387211842,,731,173081875
1587854896387510051,,732,173197984
1587854897387199426,,733,173099994
1587854898386580218,,734,172493934
1587854899387612593,,735,173141956
1587854900387730260,,736,172806978
1587854901388075385,,737,173099994
1587854902388810260,,738,173428058
1587854903389926843,,739,172920942
1587854904397790760,,740,182210922
1587854905388875844,,741,173092842
1587854906389193427,,742,173974037
1587854907391350802,,743,176182985
1587854908387477802,,744,172986984
1587854909387368011,,745,172605991
1587854910386740428,,746,172410965
1587854911387445469,,747,173120022
1587854912387448636,,748,173053980
1587854913387232595,,749,173050880
1587854914392623136,,750,174860000
1587854915386670511,,751,172521829
1587854916386973220,,752,172472954
1587854917388100762,,753,173349857
1587854918388198595,,754,173394918
1587854919388224387,,755,172901869
1587854920388350220,,756,173965931
1587854921386595762,,757,172386884
1587854922390341679,,758,176173925
1587854923387425054,,759,173274040
1587854924392052888,,760,173184871
1587854925387739888,,761,173114061
1587854926390037763,,762,175729036
1587854927387967471,,763,173219919
1587854928388681388,,764,173575878
1587854929387631263,,765,173177957
1587854930388075263,,766,173193931
1587854931388514930,,767,173809051
1587854932388002805,,768,172797918
1587854933387197180,,769,172943830
1587854934395640097,,770,174746036
1587854935386656472,,771,172432899
1587854936387386889,,772,173091888
1587854937387700681,,773,173171043
1587854938387238598,,774,173115968
1587854939387710389,,775,173140049
1587854940387234514,,776,173135996
1587854941387153473,,777,172905922
1587854942387598723,,778,173121929
1587854943387369348,,779,173159837
1587854944387374098,,780,173158884
1587854945387265098,,781,172977924
1587854946386914557,,782,172406912
1587854947387402432,,783,173089027
1587854948387787140,,784,173078060
1587854949387327682,,785,173080921
1587854950387466724,,786,173018932
1587854951388137641,,787,173178911
1587854952387525933,,788,173135042
1587854953387487349,,789,173259020
1587854954394282224,,790,177588939
1587854955390238475,,791,175554990
1587854956388231475,,792,173231840
1587854957390298183,,793,175586939
1587854958387523225,,794,173138857
1587854959387351600,,795,173276901
1587854960388019475,,796,173105001
1587854961387643517,,797,173047065
1587854962387457392,,798,173215866
1587854963388161975,,799,173161030
1587854964395617392,,800,177782058
1587854965387315976,,801,173162937
1587854966387993643,,802,173298835
1587854967390251893,,803,175186872
1587854968390482684,,804,176116943
1587854969387546643,,805,173169851
1587854970387231476,,806,172818899
1587854971388040060,,807,173190832
1587854972388721435,,808,173146009
1587854973387499602,,809,173173904
1587854974386480102,,810,172468900
1587854975387671727,,811,173102855
1587854976387669602,,812,173056841
1587854977386851102,,813,172492981
1587854978388890144,,814,173723936
1587854979389857936,,815,173197031
1587854980392894186,,816,175377845
1587854981388030311,,817,173491001
1587854982390306603,,818,175988912
1587854983391233936,,819,177146911
1587854984394033603,,820,178885936
1587854985391570561,,821,176228046
1587854986388476145,,822,173094034
1587854987387375687,,823,173306942
1587854988388803145,,824,173485994
1587854989387739687,,825,173164844
1587854990388108479,,826,173640966
1587854991388197729,,827,172740936
1587854992387325812,,828,173133850
1587854993387610312,,829,173092842
1587854994394611563,,830,177157879
1587854995390572271,,831,176257848
1587854996387097063,,832,172554970
1587854997387331646,,833,173075914
1587854998386944980,,834,172661066
1587854999390518396,,835,176131963
1587855000386865813,,836,172662973
1587855001386535105,,837,172400951
1587855002388339938,,838,173801899
1587855003387353772,,839,173107862
1587855004391585147,,840,174815893
1587855005388033189,,841,173178911
1587855006386992772,,842,172936916
1587855007388136314,,843,173079967
1587855008386930481,,844,172505855
1587855009386667814,,845,172530889
1587855010386668481,,846,172579050
1587855011387474440,,847,173223972
1587855012388305898,,848,173136949
1587855013387490815,,849,173002958
1587855014390438565,,850,175910949
1587855015387546982,,851,173368931
1587855016388069690,,852,173022031
1587855017387451107,,853,173127889
1587855018387071940,,854,172754049
1587855019387785066,,855,173097849
1587855020387452941,,856,173148870
1587855021388376607,,857,173276901
1587855022388028816,,858,173379898
1587855023386652566,,859,172404051
1587855024393596899,,860,174550056
1587855025388449400,,861,173954963
1587855026387513358,,862,173259973
1587855027387016816,,863,172920942
1587855028388340150,,864,173708915
1587855029388162650,,865,173118829
1587855030387105775,,866,172647953
1587855031386818442,,867,172737837
1587855032387173650,,868,172847032
1587855033387458776,,869,172606945
1587855034393835442,,870,179746866
1587855035387240734,,871,173132896
1587855036387416651,,872,172826051
1587855037387971693,,873,173147917
1587855038386926609,,874,172379017
1587855039386640443,,875,172509908
1587855040387198651,,876,172438860
1587855041387459693,,877,173079014
1587855042388008818,,878,172930956
1587855043387417777,,879,173135042
1587855044390510735,,880,176369905
1587855045389924694,,881,175261020
1587855046387509485,,882,173183918
1587855047387515694,,883,173161983
1587855048386660361,,884,172329902
1587855049387669569,,885,172915935
1587855050387226611,,886,173079014
1587855051387139694,,887,173008918
1587855052387264611,,888,173120975
1587855053387190903,,889,173099994
