timestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics
1582136146477293972,,14143,,1582136146,466962022,'',2,"""/logging/rosbag_record""","""Closing /home/debian/rocket-os/src/launch/logs/LOG_2020-02-19-13-05-46_385.bag.""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""Recorder::stopWriting""",400,[/rosout]
1582136146534749143,,14144,,1582136146,504886227,'',2,"""/logging/rosbag_record""","""Recording to /home/debian/rocket-os/src/launch/logs/LOG_2020-02-19-13-15-46_386.bag.""","""/home/debian/catkin_ws/src/ros_comm/rosbag/src/recorder.cpp""","""Recorder::startWriting""",396,[/rosout]
1582136204761593729,,14145,,1582136204,758923216,'',2,"""/watchdog""","""Runtime has reached 3860 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136265763782914,,14146,,1582136265,760568057,'',2,"""/watchdog""","""Runtime has reached 3861 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136326761751881,,14147,,1582136326,758903960,'',2,"""/watchdog""","""Runtime has reached 3863 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136387761082485,,14148,,1582136387,758447844,'',2,"""/watchdog""","""Runtime has reached 3864 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136448762094805,,14149,,1582136448,759131141,'',2,"""/watchdog""","""Runtime has reached 3865 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136509761056944,,14150,,1582136509,758236522,'',2,"""/watchdog""","""Runtime has reached 3866 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136569761840520,,14151,,1582136569,758997808,'',2,"""/watchdog""","""Runtime has reached 3867 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136630761897017,,14152,,1582136630,759051347,'',2,"""/watchdog""","""Runtime has reached 3868 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
1582136691760052516,,14153,,1582136691,757432874,'',2,"""/watchdog""","""Runtime has reached 3869 minutes.""","""/home/debian/rocket-os/src/launch/src/watchdog.cpp""","""TimerEvent&)""",18,"[/rosout, /uptime]"
